id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0019903;HHX4BNWYMJP;01/10/2025;Empréstimo Pessoal;App;R$ 848,25;6;6,33;R$ 1.223,32;667;R$ 2.660,00;52;GO;M;Quitado;0;0;NAO
C0038302;DU6MT4MSB8Y;02/10/2025;Crediário;Site;R$ 330,52;18;11,85;R$ 349,22;709;R$ 4.170,00;48;SP;M;Quitado;0;0;NAO
C0002411;GW7SVX7BKJY;17/10/2025;Cartão;Loja;R$ 1.077,49;6;7,99;R$ 2.584,46;645;R$ 2.910,00;69;SC;F;Cancelado;0;0;SIM
C0008672;EUYMRQU4QSP;07/06/2025;Cartão;Loja;R$ 1.073,24;24;14,85;R$ 1.913,03;618;R$ 1.560,00;41;SP;M;Cancelado;0;0;SIM
C0003576;B3QLD7ZJVQL;28/09/2025;Cartão;App;R$ 1.854,29;24;13,74;R$ 4.051,48;495;R$ 4.330,00;;SP;M;Ativo;0;1;SIM
C0036301;JNXKDMYP5DS;17/06/2025;Cartão;Loja;R$ 612,93;3;7,19;R$ 772,25;741;R$ 0,00;49;DF;M;Cancelado;0;0;NAO
C0011396;VHXCWLSS9CU;16/11/2025;Empréstimo Pessoal;Site;R$ 278,24;6;8,03;R$ 507,21;692;R$ 0,00;64;SC;F;Ativo;0;0;NAO
C0037478;DJDCMNGPWUV;23/06/2025;Empréstimo Pessoal;App;R$ 794,82;18;10,68;R$ 1.640,78;646;R$ 2.080,00;18;SP;M;Quitado;0;0;NAO
C0043676;SU2ZBG2HZDU;21/06/2025;Empréstimo Pessoal;Parceiro;R$ 1.225,52;12;5,97;R$ 1.318,12;699;;54;SP;F;Ativo;0;0;NAO
C0027195;AMMMEVB86KB;30/07/2025;Empréstimo Pessoal;Site;R$ 1.132,65;10;11,93;R$ 2.082,47;638;R$ 2.040,00;27;DF;M;Ativo;0;0;SIM
C0024064;K3CPVMVGKTC;14/07/2025;Crediário;Site;R$ 334,51;12;7,15;R$ 677,12;684;R$ 1.210,00;61;SP;F;Quitado;0;0;NAO
C0022583;BGDHYPGLNA3;20/08/2025;Cartão;Site;R$ 2.901,06;9;14,15;R$ 4.888,80;454;R$ 2.700,00;37;PE;F;Ativo;0;0;NAO
C0021742;4UDZU2UKHDN;02/12/2025;Empréstimo Pessoal;Site;R$ 821,19;18;9,62;R$ 1.582,19;645;R$ 2.570,00;40;PE;M;Ativo;0;1;SIM
C0015783;CNFAJ76FTE6;10/08/2025;Cartão;Loja;R$ 844,88;24;12,93;R$ 1.636,98;602;R$ 0,00;29;RS;M;Ativo;0;0;NAO
C0046482;68TBXW5W69N;31/07/2025;Empréstimo Pessoal;Loja;R$ 248,60;9;18,00;R$ 443,53;347;;43;PE;F;Ativo;0;0;SIM
C0024337;HY3FQYWVKGZ;05/08/2025;Empréstimo Pessoal;Site;R$ 717,00;9;11,84;R$ 1.470,33;628;R$ 2.870,00;50;SP;F;Ativo;0;0;SIM
C0000889;HX4Q6ZY5F28;20/10/2025;Empréstimo Pessoal;Site;R$ 216,68;24;10,10;R$ 337,41;653;R$ 0,00;18;SC;F;Ativo;0;1;SIM
C0004859;9AVLT43KCK3;26/07/2025;Crediário;Site;R$ 445,77;18;12,64;R$ 509,67;578;R$ 2.300,00;41;RJ;F;Ativo;0;0;NAO
C0019405;6MUVPQ4T9BD;07/07/2025;Cartão;Loja;R$ 846,45;6;8,89;R$ 1.510,51;671;R$ 1.500,00;54;CE;F;Ativo;1;1;SIM
C0041968;LV228DYLNMF;12/07/2025;Empréstimo Pessoal;App;R$ 1.114,48;12;6,19;R$ 1.261,70;716;R$ 2.200,00;33;DF;M;Quitado;0;0;NAO
C0048485;8KX547NJXJE;10/08/2025;Empréstimo Pessoal;App;R$ 604,69;10;6,24;R$ 1.076,33;679;R$ 3.400,00;44;PE;F;Cancelado;0;0;NAO
C0042472;54JA2AFUGJB;10/10/2025;Empréstimo Pessoal;Site;R$ 1.110,37;12;11,72;R$ 1.696,05;582;R$ 1.510,00;53;SP;M;Quitado;0;0;NAO
C0043410;5348733KF36;27/10/2025;Cartão;Site;R$ 805,79;9;9,71;R$ 1.615,71;641;R$ 5.560,00;21;PR;M;Ativo;0;0;NAO
C0039256;EJF7PDTZEJG;16/10/2025;Empréstimo Pessoal;Site;R$ 1.250,28;6;11,04;R$ 1.426,73;606;R$ 1.230,00;31;RS;M;Ativo;0;1;SIM
C0026831;XWFYYCLSWMS;08/08/2025;Empréstimo Pessoal;Loja;R$ 553,61;24;7,38;R$ 1.086,46;693;R$ 4.720,00;40;BA;F;Cancelado;0;0;NAO
C0003991;3Y4BGA3MMVP;19/12/2025;Crediário;Site;R$ 536,82;12;12,80;R$ 640,50;529;R$ 1.400,00;37;RS;F;Ativo;0;0;NAO
C0000900;JKJA7HFE9RL;26/06/2025;Empréstimo Pessoal;Parceiro;R$ 617,31;3;10,30;R$ 1.040,70;649;R$ 3.790,00;58;PE;F;Cancelado;0;0;NAO
C0034955;MCEXDM62H4S;17/08/2025;Empréstimo Pessoal;Site;R$ 1.272,30;12;5,57;R$ 1.701,93;705;R$ 2.520,00;66;SP;M;Quitado;0;0;NAO
C0006098;F4JMHWYVRKY;03/07/2025;CDC;App;R$ 1.790,75;9;8,62;R$ 3.789,15;660;R$ 2.440,00;55;GO;F;Cancelado;0;0;NAO
C0003683;REZW8SA6X3D;28/09/2025;Empréstimo Pessoal;App;R$ 1.345,82;9;8,51;R$ 2.080,82;766;;48;PA;F;Ativo;0;0;NAO
C0019700;CQK3L2V33Y9;05/07/2025;Crediário;Site;R$ 910,07;6;9,94;R$ 2.097,98;543;R$ 0,00;59;MG;F;Ativo;0;0;NAO
C0050883;N9Q696ATZZS;04/07/2025;Empréstimo Pessoal;App;R$ 2.401,16;9;5,77;R$ 5.106,06;688;R$ 2.780,00;56;DF;M;Cancelado;0;0;NAO
C0039175;LF6937RSF45;26/08/2025;Empréstimo Pessoal;Loja;R$ 367,07;10;7,10;R$ 635,53;681;R$ 2.270,00;40;SC;F;Cancelado;0;0;NAO
C0045525;TXHXN5B777H;28/07/2025;Cartão;Site;R$ 319,45;12;8,31;R$ 393,61;711;R$ 6.350,00;18;RS;M;Ativo;0;0;NAO
C0018726;QDN5JFZHZCG;12/06/2025;Empréstimo Pessoal;Loja;R$ 706,70;6;11,57;R$ 1.183,68;540;R$ 2.580,00;22;SP;F;Cancelado;0;0;NAO
C0029352;LNQMJ4RU643;16/08/2025;Empréstimo Pessoal;Loja;R$ 203,94;6;7,74;R$ 363,64;561;R$ 3.380,00;32;SP;F;Ativo;1;1;SIM
C0036148;WH62BZ5AJ7Y;06/10/2025;Empréstimo Pessoal;Loja;R$ 1.583,33;6;11,13;R$ 2.368,89;559;R$ 2.320,00;50;PR;M;Ativo;0;0;NAO
C0038452;XNL2VVEQEPE;01/11/2025;Empréstimo Pessoal;Parceiro;R$ 523,30;6;7,16;R$ 641,49;682;R$ 3.220,00;46;SP;M;Ativo;0;0;NAO
C0031804;GJPZ6QHH8KB;24/10/2025;Empréstimo Pessoal;Loja;R$ 1.803,45;6;12,89;R$ 2.679,30;527;R$ 3.040,00;60;MG;M;Ativo;1;1;SIM
C0016518;7AXAX8URJ47;17/11/2025;CDC;App;R$ 349,72;12;12,09;R$ 554,64;533;;55;PE;F;Quitado;0;0;NAO
C0011753;G37WZYFQKN5;13/08/2025;Cartão;Loja;R$ 1.345,52;3;6,28;R$ 1.620,56;703;R$ 3.940,00;18;BA;M;Cancelado;0;0;NAO
C0015409;X8NBF79VLEZ;26/07/2025;Empréstimo Pessoal;Site;R$ 641,25;9;8,37;R$ 675,15;677;;43;PE;M;Cancelado;0;0;NAO
C0002361;ZQXYM8B6AN4;04/12/2025;CDC;App;R$ 1.579,01;3;15,38;R$ 3.517,58;463;R$ 3.490,00;43;SC;F;Ativo;0;0;NAO
C0039324;YKPXZY3AR3V;06/12/2025;Empréstimo Pessoal;Site;R$ 1.789,35;24;11,29;R$ 2.360,58;644;R$ 1.190,00;40;RJ;F;Ativo;0;0;NAO
C0051676;6S65TA6HDT7;22/08/2025;Empréstimo Pessoal;Site;R$ 444,89;10;10,23;R$ 580,09;640;R$ 4.920,00;43;RJ;M;Ativo;0;0;NAO
C0028060;9ABPNM9LHFU;12/06/2025;Empréstimo Pessoal;Site;R$ 2.244,64;12;10,40;R$ 4.970,36;585;;48;PE;F;Cancelado;1;1;SIM
C0037398;UKRJAK2PEK6;27/07/2025;Cartão;App;R$ 1.206,31;10;6,93;R$ 2.467,82;679;R$ 2.280,00;48;RJ;M;Ativo;0;0;NAO
C0048085;HQ9TQZX47FH;15/07/2025;Empréstimo Pessoal;App;R$ 1.048,90;18;7,81;R$ 1.318,55;700;R$ 1.850,00;35;RJ;F;Cancelado;0;0;NAO
C0017135;6EWP78B838T;31/07/2025;Cartão;App;R$ 597,87;3;6,71;R$ 1.207,25;652;R$ 1.990,00;50;CE;M;Ativo;0;0;NAO
C0000602;4233UD7V68F;25/08/2025;Empréstimo Pessoal;App;R$ 659,11;12;9,83;R$ 1.470,17;715;R$ 0,00;46;RJ;F;Quitado;0;0;NAO
C0014050;84PTYYEJR6D;06/10/2025;Crediário;Parceiro;R$ 1.307,08;6;6,09;R$ 1.371,30;756;R$ 2.410,00;37;SP;M;Ativo;0;0;NAO
C0021655;ECW4BV98J9Q;13/06/2025;Empréstimo Pessoal;App;R$ 547,02;9;7,03;R$ 1.281,29;606;R$ 2.890,00;24;SP;M;Cancelado;0;1;SIM
C0019694;QZQTSML4DMQ;03/11/2025;Empréstimo Pessoal;Site;R$ 1.134,86;24;7,05;R$ 1.217,67;624;R$ 5.230,00;;SP;F;Ativo;0;0;NAO
C0026862;8HYWBM2VP8C;29/11/2025;Empréstimo Pessoal;App;R$ 1.188,17;3;8,08;R$ 1.907,06;691;R$ 1.560,00;27;SC;M;Ativo;0;0;NAO
C0001314;VBQY3K7WQW5;17/08/2025;Empréstimo Pessoal;App;R$ 595,34;10;8,03;R$ 990,53;632;R$ 1.820,00;33;PR;F;Quitado;0;0;NAO
C0003055;TEBXFT3GN9B;06/10/2025;Empréstimo Pessoal;App;R$ 1.330,87;12;11,01;R$ 2.839,36;535;R$ 2.680,00;52;CE;F;Cancelado;0;0;SIM
C0008402;2Y4T7EMQ2HL;11/06/2025;Cartão;Loja;R$ 621,23;6;6,38;R$ 861,63;613;R$ 2.280,00;42;SP;M;Ativo;0;0;SIM
C0009033;7DR6AUHM23A;19/06/2025;Empréstimo Pessoal;Parceiro;R$ 1.027,56;12;5,33;R$ 1.471,82;709;R$ 3.580,00;40;SP;M;Ativo;0;0;NAO
C0041682;CSS6BJG8H5E;27/07/2025;Crediário;Loja;R$ 1.208,10;3;9,65;R$ 2.599,66;592;R$ 1.780,00;31;DF;M;Ativo;0;0;NAO
C0015531;VT7BZBUPCC3;24/09/2025;Crediário;Loja;R$ 864,89;18;11,95;R$ 989,85;604;;39;SP;F;Cancelado;0;0;NAO
C0025728;GB3FDM92FN8;23/08/2025;CDC;Loja;R$ 1.027,44;18;7,53;R$ 2.179,99;719;R$ 2.540,00;49;SC;M;Quitado;0;0;NAO
C0001855;BNWGERSYAH2;16/09/2025;Empréstimo Pessoal;Parceiro;R$ 515,05;6;7,67;R$ 1.031,93;641;R$ 5.500,00;60;BA;F;Quitado;0;0;NAO
C0033856;UALJBAJYFFA;02/10/2025;Empréstimo Pessoal;App;R$ 477,87;12;11,50;R$ 953,99;542;R$ 0,00;34;PE;F;Quitado;0;0;NAO
C0031192;PF72ENTGKJ2;17/09/2025;Crediário;App;R$ 825,28;18;9,85;R$ 1.877,55;634;R$ 2.960,00;50;MG;M;Ativo;0;0;NAO
C0015040;6WRFBHCF7XC;23/09/2025;Empréstimo Pessoal;Site;R$ 627,87;18;8,40;R$ 1.177,84;620;R$ 3.320,00;44;RS;F;Quitado;0;0;NAO
C0022553;9S88W4YKUB3;19/09/2025;CDC;Site;R$ 368,06;24;9,48;R$ 702,77;619;R$ 1.710,00;50;SP;F;Cancelado;0;0;NAO
C0044292;E7VP35ZL8MU;28/08/2025;Crediário;Loja;R$ 347,06;9;9,13;R$ 730,39;681;R$ 1.450,00;43;RJ;M;Ativo;0;0;NAO
C0003557;GFJG4FJKG8G;22/11/2025;Empréstimo Pessoal;Parceiro;R$ 1.941,87;12;14,19;R$ 3.449,76;537;R$ 3.800,00;35;PE;M;Ativo;1;1;SIM
C0005962;F9LREGH9FST;06/07/2025;Cartão;Site;R$ 384,02;6;13,76;R$ 713,40;557;;76;PE;M;Cancelado;0;0;NAO
C0002476;9PN3CQ5HKRC;07/07/2025;Cartão;App;R$ 1.067,25;9;4,94;R$ 1.338,91;823;R$ 7.770,00;31;RJ;F;Ativo;0;0;NAO
C0033860;9PV6BZBGPJZ;18/08/2025;Empréstimo Pessoal;Site;R$ 1.921,32;9;8,56;R$ 4.014,36;699;R$ 3.030,00;26;RJ;F;Ativo;0;0;NAO
C0040234;P3CU7T5BEL4;10/07/2025;Empréstimo Pessoal;Parceiro;R$ 908,88;12;7,92;R$ 1.474,85;643;;31;SP;M;Quitado;1;1;SIM
C0020174;N5LTECYLTLC;30/06/2025;Crediário;Site;R$ 1.187,48;10;11,33;R$ 1.561,39;666;;54;RJ;M;Ativo;0;0;NAO
C0046035;MB7E85WTYKC;18/09/2025;Empréstimo Pessoal;Site;R$ 1.062,34;12;9,36;R$ 2.509,29;643;;25;DF;M;Ativo;0;0;NAO
C0028571;CVK98PZ3DS5;09/07/2025;Cartão;App;R$ 534,68;6;5,66;R$ 718,05;767;R$ 2.340,00;29;SP;M;Cancelado;0;0;NAO
C0030719;GN99E852H62;26/07/2025;Empréstimo Pessoal;Parceiro;R$ 303,68;24;9,05;R$ 361,20;693;R$ 2.170,00;59;RS;M;Ativo;0;0;NAO
C0018770;RZGJZ6D3YV3;21/09/2025;CDC;Site;R$ 1.966,67;9;10,06;R$ 4.488,26;591;R$ 5.800,00;36;SP;M;Ativo;0;0;NAO
C0039653;EPMTCHY56SY;17/07/2025;Cartão;App;R$ 1.682,66;6;6,57;R$ 2.933,46;822;R$ 1.330,00;42;DF;F;Ativo;0;0;NAO
C0008045;68HZ2QFKS57;16/10/2025;CDC;App;R$ 834,66;10;13,91;R$ 1.571,77;519;R$ 3.780,00;18;SP;F;Ativo;0;0;NAO
C0012510;8RDCLGYAYFE;03/11/2025;Cartão;App;R$ 1.313,69;18;9,76;R$ 2.278,27;612;R$ 1.840,00;18;PR;M;Ativo;0;0;SIM
C0015789;74BMXW5TPE9;05/07/2025;Empréstimo Pessoal;Loja;R$ 562,66;3;6,77;R$ 1.027,00;715;R$ 2.700,00;39;RS;F;Ativo;0;0;NAO
C0047943;6GQUNW58QNK;13/09/2025;Cartão;App;R$ 659,23;9;13,81;R$ 1.204,31;466;R$ 3.650,00;35;GO;M;Ativo;0;0;SIM
C0001157;LYMKS25WX3J;18/10/2025;Crediário;Loja;R$ 594,54;12;7,26;R$ 1.187,77;623;R$ 4.600,00;39;DF;M;Quitado;1;1;SIM
C0007243;2FLKR6567A9;15/07/2025;Empréstimo Pessoal;Loja;R$ 930,85;9;5,86;R$ 985,36;681;R$ 3.220,00;55;MG;M;Ativo;0;0;NAO
C0013582;SPEPC5JD8VQ;30/07/2025;Empréstimo Pessoal;Loja;R$ 2.328,35;12;9,64;R$ 4.939,82;629;;25;BA;M;Ativo;0;0;NAO
C0000974;RY8T3V6NNP9;19/07/2025;Cartão;App;R$ 506,16;6;12,02;R$ 943,12;583;;33;MG;F;Quitado;0;0;NAO
C0008417;KPS53G8CB5K;06/09/2025;Cartão;App;R$ 963,47;12;8,23;R$ 1.569,75;601;R$ 1.740,00;;RJ;F;Cancelado;0;0;NAO
C0051813;F292L4ZBQ3S;21/09/2025;Cartão;Loja;R$ 2.009,21;12;15,12;R$ 4.087,59;531;;35;SP;M;Ativo;0;0;NAO
C0028471;B6G2HPEPYLK;25/11/2025;CDC;Site;R$ 1.202,74;24;5,15;R$ 2.493,06;795;R$ 3.490,00;40;PR;M;Ativo;0;0;NAO
C0003064;FDU7BDNGDKW;10/09/2025;Empréstimo Pessoal;App;R$ 489,49;12;7,72;R$ 880,94;666;R$ 980,00;43;SP;M;Ativo;0;0;NAO
C0029918;T2LYCHUF3L2;24/09/2025;Empréstimo Pessoal;Loja;R$ 996,51;18;10,56;R$ 1.774,51;476;R$ 2.730,00;41;DF;F;Ativo;1;1;SIM
C0038593;6WUDSBHVC8R;08/06/2025;Cartão;Site;R$ 445,02;12;3,01;R$ 715,07;813;R$ 2.010,00;31;SP;F;Ativo;0;0;NAO
C0036638;NXXTEF4Z9T2;29/09/2025;Empréstimo Pessoal;App;R$ 743,42;6;12,61;R$ 1.137,52;620;R$ 4.870,00;39;PR;F;Cancelado;1;1;SIM
C0025164;5ZQBL4KPSWD;30/08/2025;Cartão;App;R$ 621,51;9;13,50;R$ 1.158,71;526;R$ 1.430,00;33;SP;F;Cancelado;0;0;NAO
C0002439;TYBY57CHB7J;30/09/2025;Empréstimo Pessoal;Site;R$ 470,19;6;8,28;R$ 782,71;713;R$ 4.440,00;34;MG;M;Quitado;0;0;NAO
C0002459;MNYHF8MFYG2;30/09/2025;Crediário;Site;R$ 1.151,44;9;10,81;R$ 1.805,41;631;R$ 2.060,00;18;PE;F;Ativo;1;1;SIM
C0045207;9L9NCT7CZFV;22/10/2025;CDC;Site;R$ 338,66;12;9,54;R$ 630,44;570;R$ 1.670,00;53;SP;M;Ativo;0;0;NAO
C0004632;3YXWTC4NDV8;26/10/2025;Crediário;Loja;R$ 939,79;6;8,37;R$ 1.267,32;689;R$ 6.980,00;46;BA;M;Ativo;0;0;NAO
C0037518;6VD3QPZKU8H;01/12/2025;Crediário;Loja;R$ 416,01;6;12,03;R$ 850,49;546;R$ 2.260,00;44;SC;F;Ativo;0;1;SIM
C0049683;CGZPT6EJFRG;24/09/2025;Cartão;Parceiro;R$ 364,79;24;10,02;R$ 580,22;700;R$ 2.320,00;61;MG;F;Quitado;0;0;NAO
C0031838;EXUAW5ZBDRB;31/08/2025;Crediário;App;R$ 902,39;3;5,16;R$ 2.004,46;771;R$ 3.050,00;;RS;F;Ativo;0;0;NAO
C0050002;MF3SMKKEM87;08/09/2025;Crediário;Parceiro;R$ 485,69;10;7,84;R$ 867,72;675;R$ 3.960,00;36;PE;M;Quitado;0;0;NAO
C0004303;Q7LPAPA9H3D;22/10/2025;CDC;Loja;R$ 177,10;12;7,48;R$ 217,50;643;R$ 4.160,00;41;SP;M;Ativo;0;0;SIM
C0001607;Y4LCRW4JZ43;20/11/2025;Empréstimo Pessoal;Site;R$ 335,41;12;10,05;R$ 356,85;646;R$ 4.570,00;28;SP;F;Quitado;0;0;NAO
C0005360;BM7GR4KX3L6;16/11/2025;Empréstimo Pessoal;Loja;R$ 1.324,76;10;12,14;R$ 2.102,54;622;R$ 4.580,00;31;PE;M;Ativo;1;1;SIM
C0050398;KGNKNSBEPBT;14/10/2025;Crediário;Loja;R$ 1.030,78;12;10,98;R$ 1.100,89;585;R$ 3.750,00;43;SP;F;Ativo;0;0;NAO
C0000404;YE9FPWNH7CH;23/08/2025;Cartão;Site;R$ 406,08;12;5,00;R$ 897,46;755;R$ 2.620,00;44;RS;M;Ativo;0;0;NAO
C0042904;HHA7FCJBXWR;18/07/2025;Empréstimo Pessoal;Site;R$ 1.677,21;24;9,51;R$ 3.313,96;545;R$ 1.280,00;64;PR;F;Ativo;0;0;NAO
C0042239;JUG22YCMK23;25/07/2025;Crediário;App;R$ 1.011,14;10;9,75;R$ 1.379,57;667;R$ 2.320,00;59;SP;F;Cancelado;0;0;NAO
C0013646;NWBPPAX488D;24/10/2025;Empréstimo Pessoal;Parceiro;R$ 1.949,30;3;12,43;R$ 3.130,73;594;R$ 2.280,00;46;PR;F;Ativo;0;1;SIM
C0008931;922NR87ZDEQ;30/06/2025;Cartão;Loja;R$ 457,56;18;9,13;R$ 815,15;623;R$ 5.880,00;34;RJ;F;Ativo;0;0;NAO
C0048953;QZ8NFWREGZF;30/09/2025;Empréstimo Pessoal;Loja;R$ 1.356,13;12;13,88;R$ 2.487,39;503;R$ 3.310,00;46;BA;F;Ativo;0;0;NAO
C0033232;73YB7S2CKJF;24/06/2025;CDC;Site;R$ 2.211,45;24;5,93;R$ 4.545,14;774;R$ 2.610,00;44;PA;F;Ativo;0;0;NAO
C0021300;N85CVPB3L5P;26/10/2025;Empréstimo Pessoal;Site;R$ 592,74;6;12,65;R$ 1.105,72;560;R$ 2.590,00;41;RS;F;Cancelado;0;0;NAO
C0031694;Y7EUNPJPTZK;16/12/2025;Empréstimo Pessoal;Site;R$ 491,69;6;11,03;R$ 581,51;575;R$ 3.260,00;62;RJ;F;Ativo;0;0;NAO
C0013653;XU9CJ6AL2UJ;10/11/2025;Empréstimo Pessoal;App;R$ 623,18;6;6,55;R$ 1.100,12;697;R$ 1.830,00;64;GO;M;Ativo;0;0;NAO
C0008532;Z79C7W4C5LN;12/08/2025;CDC;Parceiro;R$ 1.996,15;18;7,97;R$ 3.945,18;650;R$ 3.060,00;49;SC;M;Ativo;0;0;NAO
C0023834;B3RTVN4CLTX;09/08/2025;CDC;Site;R$ 737,43;12;8,22;R$ 1.621,41;688;R$ 2.830,00;36;SP;M;Cancelado;0;0;NAO
C0035412;P9Q2JPSZGBE;03/07/2025;Cartão;Loja;R$ 484,16;18;7,13;R$ 701,04;695;R$ 3.780,00;62;DF;M;Ativo;0;0;NAO
C0012760;CFH2G79LAKE;03/07/2025;Empréstimo Pessoal;App;R$ 1.292,33;18;8,77;R$ 1.723,02;670;R$ 4.860,00;21;SC;F;Cancelado;0;0;NAO
C0035351;PJJZ4Y8CS93;08/07/2025;Crediário;Site;R$ 229,80;6;15,20;R$ 352,68;447;R$ 4.840,00;34;MG;M;Ativo;0;1;SIM
C0035569;YSPSVSGBGFX;25/07/2025;CDC;Loja;R$ 812,94;12;5,87;R$ 1.405,40;711;R$ 4.600,00;18;GO;F;Ativo;0;0;NAO
C0000918;86SMZWYSHCK;02/10/2025;Cartão;Site;R$ 220,35;3;8,45;R$ 451,63;628;R$ 3.910,00;28;SP;M;Cancelado;0;0;NAO
C0017845;2S29W7S6KQZ;25/06/2025;Crediário;Parceiro;R$ 926,21;10;3,53;R$ 1.455,25;810;;43;SC;M;Cancelado;0;0;NAO
C0034024;VPEURNMF8TT;25/06/2025;Empréstimo Pessoal;Loja;R$ 1.003,39;10;10,34;R$ 2.179,12;597;R$ 2.050,00;30;BA;F;Ativo;0;0;SIM
C0037603;8ULJ56QRPDR;12/10/2025;Empréstimo Pessoal;Parceiro;R$ 743,34;10;9,49;R$ 1.395,04;677;R$ 3.450,00;28;PR;F;Ativo;0;0;NAO
C0024395;PM4KXF5L586;22/07/2025;Empréstimo Pessoal;App;R$ 2.115,81;12;9,60;R$ 3.592,14;624;R$ 0,00;45;MG;F;Ativo;0;0;SIM
C0008087;PC4NFSGNWL4;18/07/2025;Cartão;Site;R$ 516,73;3;10,57;R$ 922,41;649;R$ 2.130,00;52;PR;F;Ativo;0;0;NAO
C0051255;NGEYYDP723Z;28/10/2025;Empréstimo Pessoal;Site;R$ 1.151,19;12;5,06;R$ 1.159,71;723;R$ 3.010,00;18;SP;F;Ativo;0;0;NAO
C0011435;BFPRQQGXQTU;15/09/2025;Empréstimo Pessoal;Loja;R$ 832,81;6;9,58;R$ 1.768,94;650;R$ 5.220,00;50;RS;M;Ativo;1;1;SIM
C0014484;V8TZ7HKSBHQ;06/07/2025;Empréstimo Pessoal;App;R$ 2.109,48;12;9,12;R$ 3.251,38;622;R$ 1.050,00;25;RJ;F;Ativo;0;0;NAO
C0001696;ZF2EE7F7M38;23/10/2025;Cartão;Loja;R$ 363,85;10;8,28;R$ 367,00;752;R$ 2.540,00;45;DF;F;Ativo;1;1;SIM
C0016183;K4GLEVAGRX2;14/10/2025;Empréstimo Pessoal;App;R$ 513,26;10;10,66;R$ 862,58;592;;34;PR;M;Ativo;0;0;NAO
C0035306;5XJVUHQ7RMU;11/11/2025;Empréstimo Pessoal;Site;R$ 478,40;10;7,14;R$ 943,58;707;R$ 0,00;37;RS;F;Cancelado;0;0;NAO
C0003718;6UBFGNQP58X;10/07/2025;Empréstimo Pessoal;Site;R$ 1.074,32;9;10,86;R$ 1.171,59;587;;24;CE;M;Ativo;0;0;NAO
C0005294;YSG56ED3B39;27/06/2025;CDC;Loja;R$ 988,91;24;11,51;R$ 1.560,81;583;;28;SP;M;Cancelado;0;0;SIM
C0026058;85NVX8472B3;02/12/2025;Cartão;Loja;R$ 1.791,31;10;11,24;R$ 2.957,43;621;R$ 1.640,00;60;DF;F;Ativo;0;0;NAO
C0030959;EFEJ4FPUJLC;16/08/2025;Empréstimo Pessoal;Site;R$ 741,78;12;2,62;R$ 743,83;778;R$ 2.910,00;53;SP;F;Ativo;0;0;NAO
C0013829;7KSUZNZWL5B;08/10/2025;Cartão;Parceiro;R$ 502,12;18;11,64;R$ 773,28;606;R$ 3.370,00;31;SP;F;Ativo;0;0;NAO
C0051541;NSNSGVW45KP;14/07/2025;Empréstimo Pessoal;Site;R$ 528,89;18;7,60;R$ 862,51;704;R$ 2.080,00;24;SC;F;Quitado;0;0;NAO
C0037992;H9UCCLJYRAF;28/08/2025;Empréstimo Pessoal;App;R$ 1.304,52;6;9,75;R$ 2.499,41;617;R$ 3.190,00;43;PR;M;Cancelado;0;0;NAO
C0017391;CGHNG6YDL84;25/11/2025;Empréstimo Pessoal;Site;R$ 401,34;3;9,89;R$ 911,49;673;R$ 3.210,00;18;SP;M;Cancelado;0;0;NAO
C0018036;C4QTHALFUK9;06/07/2025;Crediário;Loja;R$ 874,97;24;14,48;R$ 1.185,62;466;R$ 5.180,00;18;RS;F;Ativo;0;1;SIM
C0028524;RF37354UAEQ;06/08/2025;Cartão;Parceiro;R$ 302,92;10;10,11;R$ 709,09;592;R$ 2.390,00;55;RJ;F;Ativo;1;1;SIM
C0014076;EHHLKS7D2UD;16/10/2025;CDC;Loja;R$ 696,74;24;12,34;R$ 1.237,98;662;R$ 2.160,00;26;PE;M;Ativo;0;0;NAO
C0039147;ZU9RG58F2LB;20/09/2025;Empréstimo Pessoal;Parceiro;R$ 377,10;12;7,78;R$ 520,91;626;R$ 6.420,00;29;PA;M;Cancelado;0;0;NAO
C0009550;9H7GVNCWRLH;23/07/2025;Cartão;App;R$ 814,98;10;9,43;R$ 1.318,28;659;R$ 0,00;44;PE;F;Cancelado;0;0;NAO
C0036653;H4LTN9WM5CA;23/08/2025;Empréstimo Pessoal;Loja;R$ 1.478,84;12;14,70;R$ 2.883,09;597;R$ 2.030,00;50;SP;F;Ativo;0;0;NAO
C0044269;P4QQTP48TWL;16/06/2025;Crediário;Site;R$ 616,33;12;8,70;R$ 700,20;714;R$ 6.660,00;26;PA;F;Ativo;0;0;NAO
C0044666;E8D99VY27ET;19/06/2025;Crediário;Site;R$ 611,58;12;6,48;R$ 853,19;634;R$ 0,00;26;GO;F;Quitado;0;0;NAO
C0021367;B7YPCHGBJ97;03/09/2025;Empréstimo Pessoal;App;R$ 298,22;10;10,75;R$ 571,26;669;;45;SP;F;Ativo;0;0;NAO
C0014223;WACH8YBC4SY;08/11/2025;Cartão;App;R$ 393,50;6;11,48;R$ 568,62;610;R$ 1.750,00;59;BA;F;Ativo;0;0;NAO
C0030971;3H2TS62BGEY;08/08/2025;Empréstimo Pessoal;Site;R$ 227,21;12;5,52;R$ 307,91;715;R$ 5.420,00;35;MG;F;Ativo;0;0;NAO
