cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
VYVLDDE3LNN;19/10/2025;R$ 94,00;Esportiva;Betano;App
9444XCK4Y5K;08/05/2025;R$ 52,36;Cassino;Blaze;Site
72VCG9M56NN;13/05/2025;R$ 29,34;Esportiva;Betano;App
HHPE4TYX4MR;03/09/2025;R$ 48,78;Cassino;Bet365;App
HJES9HW9WN6;18/03/2025;R$ 14,05;Poker;Estrela;App
FA9YKNHSNRN;10/04/2025;R$ 37,50;Esportiva;Bet365;App
KM9LLYJ28DS;07/09/2025;R$ 48,74;Cassino;Pixbet;App
55MFV6UNHK2;15/10/2025;R$ 170,83;Poker;Betano;App
TYHS38GBUBX;24/08/2025;R$ 94,87;Esportiva;Estrela;App
JR2Q3ECMAB4;11/06/2025;R$ 178,59;Cassino;Estrela;App
9E86GAQZCAJ;19/11/2025;R$ 52,60;Cassino;Sportingbet;Site
XSXPDBBTPJV;21/05/2025;R$ 64,42;Cassino;Blaze;App
NE6H3LBPSQ9;03/06/2025;R$ 71,38;Esportiva;Bet365;App
QYGAYWDVM7Z;21/05/2025;R$ 47,94;Esportiva;Blaze;App
3JMX4ZKH5BD;09/06/2025;R$ 45,70;Cassino;Blaze;App
FPHWEHX289Y;10/06/2025;R$ 39,09;Esportiva;Pixbet;App
SYS9R3V36HK;01/03/2025;R$ 87,73;Poker;KTO;Site
7HYJR78N2W3;30/11/2025;R$ 248,11;Esportiva;Betano;Site
HHZ5LQYZAK5;06/09/2025;R$ 42,42;Esportiva;Bet365;Site
V6KFDKGFCF6;25/08/2025;R$ 43,10;Cassino;Superbet;App
C3WED3BSLYB;19/08/2025;R$ 88,48;Esportiva;Bet365;App
36V7FPBHA9F;20/11/2025;R$ 86,71;Esportiva;KTO;App
JD84ABBF45K;01/10/2025;R$ 58,71;Bingo;Pixbet;App
572S8A7YNVN;04/12/2025;R$ 87,15;Poker;KTO;App
SHLZ5F9U9ZE;07/12/2025;R$ 63,86;Cassino;Estrela;App
5MPEKVERFXX;18/04/2025;R$ 25,29;Cassino;Blaze;App
T4B4Q26BEGU;17/11/2025;R$ 53,22;Esportiva;Betano;Site
A4E4TLY44QM;06/10/2025;R$ 28,38;Poker;Superbet;App
PB67WBPAAR2;04/12/2025;R$ 24,99;Poker;Sportingbet;App
9QE7WPL7SJP;16/05/2025;R$ 19,27;Esportiva;Superbet;App
HC5U9GYPVFM;05/04/2025;R$ 356,48;Bingo;Sportingbet;Site
8RU8FKA68PQ;08/08/2025;R$ 58,37;Cassino;Bet365;App
SFUSM5DU9QD;30/03/2025;R$ 38,43;Esportiva;Pixbet;App
EJNFNHRYPZN;09/08/2025;R$ 7,39;Esportiva;Bet365;App
93V88N9L5BM;14/11/2025;R$ 109,14;Esportiva;Blaze;Site
HDCB268SJ67;12/08/2025;R$ 6,11;Cassino;Blaze;App
GEZX39FRUH3;07/09/2025;R$ 60,31;Cassino;Superbet;App
FGKJ8N5BD3H;11/06/2025;R$ 6,07;Esportiva;Pixbet;App
XKGQ6QEBTQH;06/07/2025;R$ 10,54;Poker;Betano;App
XC3VKP3A9PL;18/07/2025;R$ -100,59;Esportiva;Estrela;App
2Q5GGNCXNMT;30/05/2025;R$ 17,75;Esportiva;KTO;App
S9RNSDMCT3N;29/10/2025;R$ 28,71;Esportiva;Blaze;App
PK2VN4Q8V69;19/03/2025;R$ 134,89;Cassino;Estrela;App
C6XMZZ9QFLY;17/11/2025;R$ 42,45;Cassino;Pixbet;App
PQPYTDMWTVW;02/06/2025;R$ 107,39;Poker;Estrela;App
9G27ZNETAXP;21/04/2025;R$ 0,00;Cassino;Pixbet;App
RW2JFLF8BWX;30/09/2025;R$ 8,92;Cassino;Blaze;App
LF6ZMPMJBFK;28/07/2025;R$ 27,98;Poker;Bet365;Site
HAGA8L7NRDD;19/03/2025;R$ 22,66;Cassino;Superbet;App
86RD8Y862ZM;30/09/2025;R$ 19,73;Esportiva;Betano;App
V9EUNHFRYKV;01/04/2025;R$ 11,70;Bingo;KTO;Site
Y3YKEV3KM8H;24/10/2025;R$ 55,25;Esportiva;Estrela;App
2QTJPRUS8JZ;19/07/2025;R$ 77,97;Esportiva;Superbet;App
PUC7SNT4BYW;10/06/2025;R$ 37,04;Esportiva;Pixbet;App
CAVD7SW8GQH;03/08/2025;R$ 16,57;Cassino;Betano;App
U9CNB9D5QN9;12/11/2025;R$ 109,24;Esportiva;Blaze;App
JZ5E22GWS96;18/06/2025;R$ 39,77;Esportiva;KTO;App
8JNBQ4WAKGE;01/04/2025;R$ 24,52;Cassino;Bet365;Site
DP89FQ44WT6;26/05/2025;R$ 139,42;Cassino;Betano;App
MZVRXX6VVF7;03/04/2025;R$ 11,89;Bingo;KTO;Site
TA9KE7DCFBP;28/10/2025;R$ 30,68;Esportiva;Betano;Site
NYNKAW3PL48;17/12/2025;R$ 34,41;Poker;Sportingbet;App
5V63VE9HHEC;30/08/2025;R$ 138,95;Esportiva;Estrela;Site
4SFN6BMJM4X;28/06/2025;R$ 37,41;Cassino;Pixbet;App
PCXBMPSC8WE;22/05/2025;R$ 67,10;Esportiva;Bet365;App
LCT6YJPDH7X;13/12/2025;R$ 31,76;Cassino;Superbet;App
3QHYUM7SGZQ;04/12/2025;R$ 47,02;Bingo;Estrela;App
45M8RBMWRY5;06/04/2025;R$ 52,30;Esportiva;Betano;App
Q378JR39JQW;12/07/2025;R$ 118,25;Cassino;Betano;App
FHK6J9XM6TS;27/04/2025;R$ 107,66;Cassino;Betano;App
XTQX8KE7WZF;25/07/2025;R$ 101,28;Esportiva;Estrela;Site
LU6SQ4CEGVZ;19/11/2025;R$ 188,95;Esportiva;Estrela;Site
V4CCVQG8VFE;13/04/2025;R$ 35,07;Cassino;Betano;App
QW35AXDK4J3;02/07/2025;R$ 148,29;Esportiva;Betano;Site
6RW5PG4AJEW;10/04/2025;R$ 57,32;Esportiva;Superbet;App
DEQXGSH5FS4;24/09/2025;R$ 128,84;Poker;Estrela;App
4SYW8UKNTRH;15/05/2025;R$ 38,26;Bingo;Bet365;Site
KCNCNCMLSP7;11/04/2025;R$ 37,63;Cassino;Bet365;App
KDN3Z2FAJJ5;19/10/2025;R$ 40,30;Bingo;Sportingbet;App
A2QPP9SNL4Z;02/03/2025;R$ 24,79;Cassino;Bet365;App
2SMUMZPY5QC;30/04/2025;R$ 61,94;Esportiva;Blaze;App
B8FCQRGHXSH;24/08/2025;R$ 149,23;Esportiva;KTO;App
3WC96TNS9BR;31/07/2025;R$ 10,22;Esportiva;Superbet;App
UG5R3STS7WL;06/08/2025;R$ 48,24;Cassino;Pixbet;App
VL5QJXSSE8M;22/09/2025;R$ 49,42;Esportiva;Estrela;App
M67MKTAWM6W;18/12/2025;R$ 36,35;Cassino;Pixbet;Site
A9LVMN35FZE;11/07/2025;R$ 79,10;Esportiva;Pixbet;App
6WV3HDBJU9U;12/11/2025;R$ 37,15;Esportiva;Estrela;App
X7D232JR46M;19/10/2025;R$ 44,84;Cassino;Superbet;App
VX5PGWTPBY2;23/08/2025;R$ 72,99;Esportiva;Betano;Site
9HHXEJGHM4T;09/10/2025;R$ 15,62;Esportiva;Superbet;Site
KMKKZBRUHBY;28/06/2025;R$ 265,54;Esportiva;Superbet;App
353QXFDZRNU;27/03/2025;R$ 69,83;Esportiva;Estrela;App
YMHEJWH7ZD6;05/03/2025;R$ 83,18;Esportiva;Betano;App
VUYH6KJCYCQ;10/12/2025;R$ 21,41;Cassino;Sportingbet;App
7BCWJJP8QNS;05/04/2025;R$ 139,59;Bingo;Sportingbet;App
EGTJCH6WM7V;09/11/2025;R$ 21,70;Cassino;Pixbet;Site
7CBGTXSTVY7;01/04/2025;R$ 77,40;Esportiva;Bet365;Site
LYYKGYCR6Y2;03/10/2025;R$ 77,74;Esportiva;Betano;App
MSDLWRW3S66;14/08/2025;R$ 47,23;Cassino;KTO;App
VG28UVXRY9L;02/04/2025;R$ 19,00;Cassino;Pixbet;App
W658WHH7Y2S;29/04/2025;R$ 34,45;Esportiva;Sportingbet;Site
PRSMVVXQXFP;02/03/2025;R$ 30,24;Bingo;Blaze;App
YHJTD5Q8MAM;22/05/2025;R$ 50,67;Cassino;Superbet;App
QXWVATJ3SD6;25/03/2025;R$ 141,44;Cassino;Bet365;Site
BSXLLHG6SKQ;12/05/2025;R$ 11,93;Poker;Betano;App
NSVDYLS6RU6;14/11/2025;R$ 41,90;Esportiva;Blaze;App
PEDURF4946U;26/11/2025;R$ 132,54;Esportiva;Sportingbet;App
8ZDQNDD879Q;15/06/2025;R$ 68,70;Cassino;KTO;Site
DQM5WD8FCP6;07/04/2025;R$ 15,06;Cassino;Pixbet;Site
KLLDQNSEMEY;02/09/2025;R$ 25,80;Esportiva;KTO;Site
ULUCUQRWC2X;05/10/2025;R$ 26,34;Poker;KTO;Site
4AY3A3VYEJC;27/11/2025;R$ 61,29;Esportiva;Sportingbet;App
5VHXHF3LUVD;25/05/2025;R$ 72,39;Esportiva;Pixbet;Site
34MEDLDQ5LU;14/09/2025;R$ 30,45;Cassino;Superbet;Site
9FXYN5MB8TU;14/08/2025;R$ 24,07;Esportiva;Betano;App
QGPJEMA2BDK;08/11/2025;R$ 126,59;Cassino;Estrela;App
GKE7WWHDTPP;28/10/2025;R$ 47,16;Poker;KTO;App
RV34KQ444XJ;04/07/2025;R$ 21,17;Poker;Pixbet;App
9VUR7PRCGGB;01/11/2025;R$ 123,03;Esportiva;Superbet;App
S687JG3F933;06/08/2025;R$ 155,49;Esportiva;Blaze;App
EU4NZT6C5S5;07/05/2025;R$ 28,18;Cassino;Sportingbet;App
UNJ8EXM3XKJ;26/04/2025;R$ 77,17;Esportiva;Blaze;Site
P3RFXNQN5TC;05/11/2025;R$ 118,51;Cassino;Blaze;App
5E6QRTZGD4C;24/11/2025;R$ 21,91;Cassino;Pixbet;Site
FN3QSCZEHKP;18/09/2025;R$ 157,98;Esportiva;Estrela;App
HDRBTJD9E2N;07/04/2025;R$ 67,12;Cassino;Sportingbet;Site
CQPA7AYKVRH;22/04/2025;R$ 51,99;Esportiva;Sportingbet;App
BCY3DJX3LRW;04/12/2025;R$ 219,29;Bingo;Estrela;App
7ZRT2YTMXWX;28/11/2025;R$ -13,25;Esportiva;Bet365;App
TY685P4S7CF;08/04/2025;R$ 16,86;Cassino;Bet365;Site
5XNURGZ9GU7;07/07/2025;R$ 59,48;Esportiva;Bet365;App
LVYKDSW2AAN;26/09/2025;R$ 121,37;Cassino;Bet365;App
AQYK5M6HT2B;13/05/2025;R$ 208,83;Esportiva;Pixbet;App
PNKEBVBVDEA;19/07/2025;R$ 42,50;Cassino;Estrela;App
9J2RLD8EDRD;25/06/2025;R$ 65,58;Esportiva;Sportingbet;App
NQV5LYGNCJ3;19/07/2025;R$ 42,30;Esportiva;Superbet;App
T4Z4AUMGJAU;28/07/2025;R$ 21,64;Cassino;KTO;App
49WAX4964BJ;30/04/2025;R$ 29,00;Cassino;Superbet;App
HPR9BSSXNTB;19/12/2025;R$ 78,91;Esportiva;Sportingbet;App
BCY3DJX3LRW;02/12/2025;R$ 71,96;Cassino;Estrela;App
RFW3Q7TAUDJ;04/09/2025;R$ 8,63;Esportiva;Bet365;Site
UGYT6A5A2TN;19/10/2025;R$ 18,39;Esportiva;Estrela;App
R559WDJ59GQ;05/04/2025;R$ 10,72;Bingo;Bet365;Site
CKA6BT5ZHRT;26/03/2025;R$ 25,49;Esportiva;Sportingbet;App
9RGVR5KCRQ8;14/08/2025;R$ 76,32;Esportiva;Pixbet;Site
95FDRQEDKDF;19/08/2025;R$ 40,26;Poker;Blaze;App
JR2Q3ECMAB4;18/11/2025;R$ 25,43;Cassino;Estrela;Site
HDRBTJD9E2N;06/12/2025;R$ 172,63;Cassino;Blaze;App
YB4XST5N6CJ;13/07/2025;R$ 54,91;Poker;KTO;App
68N2AAKFQT7;10/10/2025;R$ 199,45;Esportiva;Bet365;App
GPPVE7ESXFR;21/08/2025;R$ 16,37;Esportiva;Superbet;App
EPNW7VCEBL7;03/12/2025;R$ 184,84;Cassino;KTO;App
KWD2D7LWUTE;12/11/2025;R$ 46,11;Esportiva;Blaze;App
FKTK5T4RVYE;09/06/2025;R$ 28,08;Esportiva;Bet365;Site
BNH7XWKP3S5;25/11/2025;R$ 18,93;Esportiva;KTO;App
B9VDP9UHBN4;18/09/2025;R$ 81,46;Cassino;Pixbet;App
AZ33Y9KN7C4;28/05/2025;R$ 119,67;Esportiva;Superbet;App
5TU94MBH2FK;13/07/2025;R$ 49,16;Esportiva;Estrela;App
9QSA8FNM7WU;26/08/2025;R$ 176,22;Poker;Estrela;Site
7KHUECXDQV9;16/04/2025;R$ 31,19;Esportiva;Estrela;Site
Q9PJHJ5W3BZ;03/04/2025;R$ 40,78;Cassino;KTO;App
HX6HB4HKDCP;01/05/2025;R$ 60,20;Esportiva;KTO;App
73ULUAKNSJP;24/07/2025;R$ 4,89;Cassino;Bet365;App
T2THY9UUH2B;12/05/2025;R$ 30,38;Cassino;Superbet;App
ZZLHVV6KV69;10/03/2025;R$ 61,89;Esportiva;Estrela;App
CNQP2LMSEHW;27/07/2025;R$ 129,90;Cassino;KTO;App
9J2DG7K8D69;07/05/2025;R$ 12,14;Cassino;Sportingbet;App
2KEHMZXZA9P;05/12/2025;R$ 33,13;Cassino;Superbet;App
T3NJWXR7KXT;03/03/2025;R$ 55,68;Cassino;Bet365;Site
QKU48N69SNS;06/05/2025;R$ 95,99;Cassino;Superbet;App
AMPMT5SX25U;16/04/2025;R$ 21,69;Poker;Sportingbet;App
WHDDQAT2UQF;24/06/2025;R$ 192,68;Poker;Betano;App
2L4P7AYWKVE;21/04/2025;R$ 46,71;Cassino;Estrela;App
CN4BSS8SMPG;22/08/2025;R$ 115,55;Esportiva;KTO;App
79DUVC8DJ8T;17/10/2025;R$ 90,61;Poker;Betano;Site
Y9U4J3QKG5Y;23/09/2025;R$ 45,43;Esportiva;KTO;App
5QXPUTRULGT;12/03/2025;R$ 50,45;Poker;Estrela;App
DP88VZ3SWQ8;13/11/2025;R$ 51,37;Esportiva;Betano;Site
K9ASYPAX83C;18/10/2025;R$ 92,30;Cassino;Superbet;App
CC2BVDCXNAX;11/08/2025;R$ 26,56;Esportiva;Pixbet;Site
289WBSCPT3X;11/12/2025;R$ 53,82;Esportiva;Pixbet;App
HVRNYYYRYL5;24/08/2025;R$ 91,79;Esportiva;Pixbet;App
3FFW7XHQFBU;18/05/2025;R$ 42,53;Esportiva;Pixbet;App
3MPZJVDJ6L4;16/09/2025;R$ 22,68;Esportiva;KTO;App
KZFNMCAJGTC;16/08/2025;R$ 10,62;Esportiva;Superbet;App
32ZGWKMSLKJ;03/06/2025;R$ 36,87;Cassino;KTO;App
A84JE446TZZ;25/04/2025;R$ 31,24;Cassino;Blaze;Site
MTKDL4N3YCX;26/07/2025;R$ 83,02;Cassino;KTO;Site
6K59EX66EEL;15/04/2025;R$ 165,07;Esportiva;Blaze;App
95ZHH67SNUC;06/09/2025;R$ 47,75;Bingo;Pixbet;App
MAZZZNPWRLJ;08/09/2025;R$ 18,67;Poker;Bet365;App
8YVSE6F697A;18/06/2025;R$ 28,25;Poker;Pixbet;Site
TNDPGNE8FDW;12/08/2025;R$ 123,65;Cassino;Betano;App
H8VV8H8AAW4;06/04/2025;R$ 17,48;Esportiva;Betano;App
8NBQ7AP6TZP;15/11/2025;R$ 19,02;Esportiva;Blaze;App
VJYH8YLVQDH;09/09/2025;R$ 54,53;Esportiva;Bet365;Site
AJLW7T8QRV7;07/07/2025;R$ 49,59;Esportiva;Blaze;Site
99X952M4LDU;13/03/2025;R$ 46,69;Esportiva;Bet365;App
BKJTCG3K6FJ;11/10/2025;R$ 119,28;Esportiva;Sportingbet;App
TDPJZEFLT2Z;22/04/2025;R$ 105,47;Cassino;KTO;Site
8YZ6G9Q7S57;23/11/2025;R$ 141,13;Esportiva;Blaze;App
RLBNUJGSAZX;31/10/2025;R$ 67,82;Bingo;Betano;App
NM2TGE8BBTF;09/03/2025;R$ 44,81;Esportiva;Estrela;App
Y62CZMCXUJL;01/12/2025;R$ 13,40;Poker;Betano;Site
WSSXFHVHU5T;19/05/2025;R$ 83,21;Cassino;Betano;Site
CSPM3CK3NCF;24/09/2025;R$ -17,46;Poker;Betano;Site
YEF92NCFX8X;09/05/2025;R$ -58,52;Cassino;Bet365;Site
DRQ4NLXAZAH;10/09/2025;R$ 71,05;Bingo;Bet365;App
4GU5YV6F8TP;25/07/2025;R$ 30,91;Cassino;Sportingbet;App
JDTAC3KDXTS;14/07/2025;R$ 47,10;Bingo;Pixbet;App
TEBXFT3GN9B;13/12/2025;R$ 23,41;Esportiva;Superbet;App
DN9U6Q7T4TH;12/10/2025;R$ -69,90;Cassino;Superbet;App
RG2RW9E3NPW;20/10/2025;R$ 22,10;Cassino;Blaze;Site
84FNS8WKQ6E;07/10/2025;R$ 61,61;Esportiva;Estrela;App
F34S36ZYNK5;08/06/2025;R$ 28,36;Cassino;Superbet;Site
KEW94QW7XW2;12/09/2025;R$ 146,13;Esportiva;Sportingbet;App
E54YS2RHP8N;10/10/2025;R$ 51,10;Poker;Pixbet;App
R5MPHPRW2CR;23/03/2025;R$ 19,13;Poker;KTO;Site
VVL7C55JS6R;22/05/2025;R$ 30,61;Cassino;Pixbet;App
PMZER6ZGH7U;17/07/2025;R$ 137,33;Poker;Blaze;App
EY8HAMJ8QX9;04/12/2025;R$ 173,99;Esportiva;KTO;App
MQVBMEYWGK3;10/06/2025;R$ 21,85;Cassino;Superbet;App
44P9DVWHQPF;23/10/2025;R$ 21,29;Cassino;Pixbet;Site
H879UF584A7;06/04/2025;R$ 106,40;Poker;Bet365;App
B24E9QLK9T9;03/05/2025;R$ 17,37;Esportiva;Estrela;App
NPHE9VH348F;15/08/2025;R$ 58,76;Cassino;Superbet;Site
EK6JHAHSQBX;16/09/2025;R$ 73,24;Poker;Blaze;App
PVJRBUPA6TF;29/07/2025;R$ 36,45;Cassino;Sportingbet;App
82PBGB2VHEW;24/04/2025;R$ 29,69;Cassino;Betano;App
RLGWBQP6LRV;03/09/2025;R$ 32,87;Cassino;Bet365;App
AWAPFMX5HN6;12/05/2025;R$ 361,01;Esportiva;KTO;App
EP87DHQ7BZM;02/12/2025;R$ 48,74;Esportiva;Betano;Site
5DFQ2R46LR2;02/04/2025;R$ 8,38;Cassino;Betano;App
SX9QW5UMJ6Z;16/05/2025;R$ 43,48;Esportiva;Estrela;Site
XSXPDBBTPJV;08/06/2025;R$ 169,58;Esportiva;Blaze;App
RF3BDJVMMT4;20/11/2025;R$ 71,44;Esportiva;Superbet;App
XSXPDBBTPJV;02/08/2025;R$ 105,87;Esportiva;Sportingbet;App
VT7BZBUPCC3;06/04/2025;R$ 55,96;Cassino;Pixbet;App
PZYLPRZZ2GC;06/10/2025;R$ 26,88;Cassino;Blaze;App
DQPLQEPF5TP;12/10/2025;R$ 60,52;Esportiva;Blaze;App
C6LHHNVT44L;17/03/2025;R$ 97,17;Esportiva;Estrela;Site
HC5U9GYPVFM;13/04/2025;R$ 89,98;Esportiva;Bet365;Site
HP8G5WYDMQR;14/08/2025;R$ 58,59;Esportiva;Blaze;App
BFCA22GQWS7;16/10/2025;R$ 18,49;Esportiva;Sportingbet;App
V2SES8DEMQW;15/10/2025;R$ 54,19;Cassino;Betano;Site
HN2N3SYN4BN;29/09/2025;R$ 17,95;Esportiva;Superbet;App
V627YWUBF5C;10/09/2025;R$ 72,42;Cassino;Superbet;App
X2GR2S3XFG3;22/11/2025;R$ 65,58;Cassino;KTO;App
GAP43G9QJE3;15/03/2025;R$ 29,54;Poker;Superbet;Site
HETYHM7YU78;03/04/2025;R$ 16,59;Cassino;Blaze;Site
FD38GG4J5DZ;21/10/2025;R$ 75,71;Cassino;Sportingbet;App
GUXS6VEEBV9;05/08/2025;R$ 87,84;Poker;Betano;App
RHMLDSHKGBE;02/08/2025;R$ 38,98;Esportiva;Bet365;Site
BN2K6AYSHPJ;30/04/2025;R$ 60,27;Esportiva;Betano;App
VBUDUK8E3UR;05/09/2025;R$ 38,62;Esportiva;Blaze;App
SHLZ5F9U9ZE;10/12/2025;R$ -113,32;Cassino;Estrela;Site
M6GA64KDF4W;05/08/2025;R$ 49,97;Esportiva;Bet365;App
X7DCQAVMLJ9;27/11/2025;R$ 16,38;Cassino;Estrela;App
UWDM5AG99S6;30/08/2025;R$ 48,50;Esportiva;Blaze;App
XLPLK2WST2K;26/09/2025;R$ 157,00;Cassino;Superbet;Site
PPZ6H9SHLDV;29/03/2025;R$ 7,61;Poker;Blaze;App
SGWU6ATES2L;31/05/2025;R$ 20,80;Cassino;Blaze;App
FHFAHBRRGLY;08/03/2025;R$ 62,75;Esportiva;Bet365;App
A7FSGCLP5ES;20/11/2025;R$ 41,17;Bingo;Betano;App
UMTEDVCXC8V;26/08/2025;R$ 34,02;Esportiva;Estrela;App
VFTT2BS4BVW;16/03/2025;R$ 13,46;Esportiva;Superbet;Site
3T7TR9S22LR;17/03/2025;R$ 23,47;Esportiva;Superbet;App
AW9TWVSW6Y5;01/11/2025;R$ 149,38;Esportiva;KTO;Site
URJ7TW8L88K;13/06/2025;R$ 98,70;Esportiva;Estrela;App
B269N6HSEMD;19/06/2025;R$ 34,81;Cassino;Bet365;App
5NLNNC4L3U3;28/04/2025;R$ 106,73;Cassino;KTO;App
872T2QKDRZ5;13/05/2025;R$ 90,04;Esportiva;Superbet;App
NKZNL3XGQGR;18/05/2025;R$ 42,71;Cassino;Superbet;App
FESNR6J6GLA;28/05/2025;R$ 66,30;Esportiva;Blaze;Site
NS382AG9VFQ;03/03/2025;R$ 53,66;Esportiva;Pixbet;App
9DNF2RMFX36;09/05/2025;R$ 44,13;Cassino;Pixbet;App
NQ4GBV5VZFM;09/03/2025;R$ 57,57;Cassino;Superbet;App
4Q2A6UNFF5X;26/06/2025;R$ 16,85;Esportiva;Blaze;Site
9G27ZNETAXP;10/03/2025;R$ 39,74;Cassino;KTO;App
6XVM4VPNMUW;30/03/2025;R$ 44,70;Esportiva;Betano;Site
DYGJWLR9KKU;23/09/2025;R$ 15,95;Cassino;Superbet;App
WKBBTP3Y8C2;16/05/2025;R$ 79,04;Esportiva;Betano;App
SUKN36XGJRW;15/12/2025;R$ 40,15;Esportiva;Pixbet;App
KXW99UCDXJ8;22/09/2025;R$ 20,25;Esportiva;Blaze;App
DF5S2GZXE7C;29/10/2025;R$ 49,28;Esportiva;Pixbet;App
9DFW24TFYXQ;01/11/2025;R$ 57,16;Bingo;Estrela;App
ZCDD6S9T7SF;10/05/2025;R$ 98,61;Cassino;Sportingbet;Site
DCE8XBTL5GW;01/11/2025;R$ 57,38;Bingo;Superbet;Site
JTD6AJN3ZR7;27/08/2025;R$ 38,79;Cassino;Betano;Site
TC26BJ5T83H;29/06/2025;R$ 106,54;Cassino;Estrela;App
HHPE4TYX4MR;18/12/2025;R$ 22,22;Esportiva;Blaze;App
UTCZFFYN2TN;01/08/2025;R$ 74,04;Cassino;KTO;App
2U4LN85CLQN;24/11/2025;R$ 122,06;Esportiva;KTO;App
289WBSCPT3X;08/12/2025;R$ 27,72;Esportiva;Sportingbet;App
GZRYKGJVPZK;05/10/2025;R$ 61,25;Cassino;Superbet;App
TA6HKVXYYTT;17/03/2025;R$ 176,67;Poker;Estrela;App
2CAGQNV6L79;23/07/2025;R$ 24,46;Bingo;KTO;App
UNPUULTK8T4;15/10/2025;R$ 18,17;Cassino;Estrela;App
XTDBDHH736R;06/08/2025;R$ 64,24;Poker;KTO;Site
FAWNLGNN9W3;07/03/2025;R$ 15,65;Cassino;Betano;App
95SPWZXJXL6;17/04/2025;R$ 65,10;Cassino;Betano;App
UB2FN3Z5Z9M;30/04/2025;R$ 50,55;Esportiva;Betano;Site
FBWXQSC7GYM;28/07/2025;R$ 226,64;Poker;Estrela;Site
N6SUN7CYMS5;19/05/2025;R$ 22,65;Cassino;Blaze;App
L5X3RT7NN7M;16/03/2025;R$ 58,25;Esportiva;Pixbet;Site
FNVGBVLL4AK;31/10/2025;R$ 39,23;Poker;Blaze;Site
9QSA8FNM7WU;29/06/2025;R$ 24,35;Cassino;Pixbet;App
QUJYSFFAU39;15/12/2025;R$ 20,16;Esportiva;KTO;App
URJ7TW8L88K;30/11/2025;R$ 206,15;Cassino;Bet365;Site
78YSQUZ9XYA;01/10/2025;R$ 29,65;Bingo;KTO;App
QRTA7AU5EC6;18/06/2025;R$ 104,02;Esportiva;Pixbet;App
N45RLM7BBC6;11/08/2025;R$ 105,16;Cassino;Estrela;App
4UJZWZA76A7;03/08/2025;R$ 42,13;Esportiva;KTO;App
PRGK3VQC5TZ;29/07/2025;R$ 61,36;Bingo;Superbet;App
ZMBTEW6H6D5;02/04/2025;R$ 22,01;Bingo;KTO;App
SVXPBHNWKG6;01/03/2025;R$ 0,00;Cassino;Pixbet;App
HMCS93YADXW;21/03/2025;R$ 46,25;Esportiva;Blaze;App
4H6NLKAXUWW;26/08/2025;R$ 68,11;Cassino;Betano;App
FA9NASYNQJM;06/08/2025;R$ 80,65;Poker;Pixbet;App
C7NPQM4BK6V;01/05/2025;R$ 42,25;Poker;Sportingbet;App
BPWZU9X6DXU;23/05/2025;R$ 44,88;Esportiva;KTO;App
38RBQWSVESP;15/06/2025;R$ 259,22;Poker;Blaze;Site
RTALVLSZJP3;07/08/2025;R$ 75,76;Esportiva;Estrela;App
2VDDNQ9KG8E;19/10/2025;R$ 72,35;Esportiva;Superbet;App
NXUSLMDZADK;04/04/2025;R$ 16,76;Bingo;KTO;App
B85Q47AUHKW;21/09/2025;R$ 65,57;Esportiva;Sportingbet;Site
J45AY9YEW5R;01/05/2025;R$ 26,76;Poker;Bet365;App
JWBRY88EB74;28/08/2025;R$ 79,35;Poker;Blaze;App
HRE462TN2M2;15/07/2025;R$ 28,59;Esportiva;Blaze;Site
NHK3HTM3TGH;29/04/2025;R$ 49,26;Cassino;Pixbet;Site
95666CVT8KT;10/05/2025;R$ 77,54;Esportiva;Pixbet;Site
QU7J3PAR68F;06/03/2025;R$ 8,60;Esportiva;Blaze;App
P7ADWT2FPM8;29/06/2025;R$ 37,10;Esportiva;Superbet;App
KQUY9QVMUHH;10/09/2025;R$ 24,52;Cassino;Sportingbet;App
FGF3D76NYFE;21/06/2025;R$ 43,71;Cassino;Sportingbet;App
L2SL8HM7HG8;01/07/2025;R$ 82,20;Esportiva;Sportingbet;App
CGUDZKRZB95;05/05/2025;R$ 80,77;Esportiva;Bet365;App
5TU94MBH2FK;02/07/2025;R$ 128,38;Cassino;Sportingbet;App
Q9PJHJ5W3BZ;02/09/2025;R$ 46,10;Bingo;Sportingbet;Site
6SV5M8ZGFUT;21/07/2025;R$ 101,59;Esportiva;Superbet;Site
E2AYMYE9CGU;20/03/2025;R$ 33,43;Cassino;Blaze;Site
CR7AKCG4SM4;12/11/2025;R$ 30,89;Esportiva;Superbet;App
8CB9G4MP4B4;15/09/2025;R$ 42,18;Bingo;KTO;App
FRX2CQUWHMF;12/10/2025;R$ 34,68;Cassino;Sportingbet;App
XWD6DZDZEGQ;12/12/2025;R$ 45,82;Esportiva;Sportingbet;App
LZ782HS6LHS;15/06/2025;R$ 64,21;Esportiva;Sportingbet;App
6L3GF2852H7;21/10/2025;R$ 277,92;Esportiva;Sportingbet;App
34FJ9YMAGEF;27/08/2025;R$ 40,07;Cassino;KTO;App
MLXRXVKAMRZ;13/06/2025;R$ 0,00;Poker;Superbet;App
JJB98Z89MGQ;05/06/2025;R$ 69,64;Esportiva;Blaze;App
RMF83SZLVDV;26/05/2025;R$ 39,78;Cassino;Bet365;App
H8XR4TQB6CL;30/03/2025;R$ 80,68;Cassino;Pixbet;App
