cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
 PRSM-VVXQ-XFP;26-08-2025;96.05;CASSINO;Sportingbet;site
JVD3-3XTD-NFU;09/07/2025;105.19;esportiva;Superbet;App
xrb.u4pl.jnj7;2025-10-14 00:00:00;106.78;CASSINO;Bet365;App
ZVCU-CYGV-H55;2025-05-15 00:00:00;135.59;cassino;KTO;site
4b4.4jxe.f38e;2025-09-05 00:00:00;R$ 26,63;esportiva;Superbet;app
df6.htv8.l2zy;15-09-2025;65.99;POKER;Blaze;app
f97.uwtz.svz3;29-11-2025;18.88;cassino;Bet365;App
t74tw83pyl7;2025-10-13;27.07;Esportiva;Betano;app
 grxe9vfz6mv;2025-07-17;48.02;POKER;Pixbet;App
j44qq5hp9yg;01/05/2025;14,99;CASSINO;Estrela;app
 8yz6g9q7s57;2025-10-28 00:00:00;112.50;cassino;Pixbet;site
UM24-S2V7-MFM;2025-10-10;85.27;ESPORTIVA;Superbet;app
eng.3284.89la;2025-05-08 00:00:00;105,05;Cassino;Bet365;App
FTES-C5UK-VT4;16-06-2025;50.42;Poker;Superbet;App
qmpswy9f5vk;28/03/2025;78,53;esportiva;KTO;site
pcg.5dj2.9uz8;23/05/2025;39.36;cassino;KTO;App
RHGQ-6LSX-DHG;2025-12-15;105.10;ESPORTIVA;Betano;Site
m3n.b7h5.xwfa;2025-05-17;7.84;ESPORTIVA;Betano;app
gppswunkfyq;2025-07-18 00:00:00;60.09;Poker;Superbet;App
9C2V-695M-YFR;2025-08-18;19.34;CASSINO;Superbet;site
jtz.j2xd.jfgg;15-11-2025;52.37;Cassino;Pixbet;app
b2w.9x7e.fxzn;2025-05-14 00:00:00;49.46;Esportiva;Superbet;App
rqq.e5ar.jwtn;2025-09-21 00:00:00;93.69;BINGO;KTO;App
np8.qbnp.hwz4;2025-09-23 00:00:00;21.96;Esportiva;Blaze;site
a5xug626pck;07/11/2025;63.57;cassino;Bet365;app
h9w.wcsp.vnvc;2025-08-17 00:00:00;R$ 71,62;Cassino;Betano;app
rru.l3qj.ll9l;2025-06-10 00:00:00;68.37;Bingo;Blaze;site
kjqbwztpcr4;2025-07-02 00:00:00;24.71;Cassino;Estrela;app
tlmc4kdxv8e;2025-11-26 00:00:00;9.29;Esportiva;Betano;site
t32.dl5u.nhsj;06/03/2025;22,56;Cassino;KTO;app
85h.8wvx.agrd;2025-11-03 00:00:00;10.44;ESPORTIVA;Blaze;site
Y9U4-J3QK-G5Y;01/03/2025;R$ 19,35;CASSINO;Pixbet;app
374.6yla.ya33;2025-12-14 00:00:00;R$ 24,08;Cassino;Superbet;site
PUYZ-LATH-966;2025-12-19;58.80;Poker;Betano;app
5j9m8jdu9yc;02-10-2025;91.40;POKER;KTO;app
7dlj96yty9v;2025-10-16;55.29;Cassino;Blaze;site
ymx.sltn.2bw4;2025-10-30 00:00:00;27.14;BINGO;Sportingbet;App
 3ETQ-6NH3-NFT;2025-10-26 00:00:00;48.58;ESPORTIVA;Betano;App
ntahuarvgfr;11-09-2025;49.38;CASSINO;Blaze;App
g86rh93sjvm;16/07/2025;28.98;esportiva;Blaze;Site
3r2eb9ju49u;11/07/2025;14.21;Cassino;Estrela;App
htwkc86rjjg;2025-07-25;75.67;cassino;Betano;app
9a4.u6h4.qb7w;2025-08-07 00:00:00;19,64;Cassino;Betano;App
XCR7-V7WK-J2T;2025-08-10;51.42;ESPORTIVA;Superbet;App
pht.ncla.zqve;25/11/2025;118.62;Esportiva;Estrela;App
5MK5-TPGH-AJL;25/06/2025;14.00;esportiva;Estrela;App
HHUC-MZRL-SEA;2025-10-10 00:00:00;175.77;Cassino;Blaze;App
xtq.x8ke.7wzf;2025-04-25;247.31;cassino;Pixbet;Site
xp527en2hqc;2025-05-04;55.06;Cassino;Blaze;App
WSSX-FHVH-U5T;2025-11-09 00:00:00;99.15;Esportiva;Superbet;App
an48en4attm;2025-05-16 00:00:00;39.62;Bingo;Bet365;app
c5v3mxwy54u;02/08/2025;R$ 21,18;poker;Blaze;App
2sd.62pg.tcgp;26/10/2025;110.68;POKER;Superbet;App
2RJM-MTE2-EYR;2025-06-22;41.53;Esportiva;Superbet;app
W7YQ-KH55-LPH;23/11/2025;45.35;BINGO;Blaze;app
da7.jmmc.ak9e;18/11/2025;103.12;Esportiva;Pixbet;Site
w6da75u5k83;2025-03-06;38,46;esportiva;Estrela;app
AJPX-9S4Q-9GP;23/05/2025;10.65;ESPORTIVA;Sportingbet;site
QE6J-MLRU-UWJ;27-04-2025;35.93;CASSINO;KTO;App
HHCC-HBZ7-P66;20/09/2025;22.06;Cassino;Betano;app
PH6P-ANPH-6RM;2025-10-26 00:00:00;127.35;ESPORTIVA;Blaze;site
TT5F-ZAKF-DU6;2025-05-29 00:00:00;-53,19;BINGO;KTO;App
3jm.x4zk.h5bd;2025-09-26;119.32;Esportiva;Bet365;Site
mwb.kkq9.2p9m;2025-04-11 00:00:00;51.21;Esportiva;KTO;Site
YUNU-NDYP-QYY;2025-07-11 00:00:00;72.01;Cassino;Blaze;site
wl7.uha7.men4;2025-04-06 00:00:00;71.04;Esportiva;Pixbet;site
8xn.zm43.6r5y;2025-10-14 00:00:00;25,15;cassino;Superbet;Site
xff.duur.f3tz;18/10/2025;33.38;POKER;Bet365;App
7L8B-C88R-BXC;2025-04-15 00:00:00;9.64;esportiva;Blaze;app
XPYW-DA9T-2UJ;22/04/2025;26.92;ESPORTIVA;KTO;Site
JJEF-5KMJ-YAV;11-04-2025;17.78;Bingo;Betano;App
7F4E-7LWY-NT2;2025-08-12 00:00:00;75.15;Esportiva;Pixbet;site
 JST9-Z92U-423;2025-09-20;26.33;ESPORTIVA;Betano;site
w3w.a48y.aslw;22-05-2025;198.63;CASSINO;Betano;app
C7E4-QM4F-UKJ;2025-11-25;7.76;CASSINO;Estrela;App
6dedbczn7dh;2025-10-22;71.92;CASSINO;Estrela;App
e48zuzhsxyl;08/07/2025;123.45;Cassino;Bet365;App
lyf.dwyv.rvmk;24/08/2025;32.17;Poker;Pixbet;app
v3afk8bfnlb;2025-04-08;61,04;cassino;Betano;App
pvp.ggbm.dpr3;2025-06-13 00:00:00;32.85;CASSINO;KTO;app
chm.gvy6.svva;2025-06-29 00:00:00;68.73;ESPORTIVA;Sportingbet;App
fhx3l7buh62;20/08/2025;72.50;POKER;Betano;site
nxz.d7wk.jcjl;07/11/2025;29.98;POKER;Blaze;app
zmn.8kuw.8l6u;2025-07-13;57.14;Bingo;KTO;site
4gf.nt57.dcgd;2025-03-06;22,69;Bingo;Estrela;Site
b3q4gdtdbkv;05/05/2025;79.54;esportiva;Estrela;Site
gs9.wqcx.84hr;2025-06-19 00:00:00;82,66;Cassino;Bet365;App
5UXP-W4JW-JCR;2025-05-22 00:00:00;R$ 15,93;Esportiva;Superbet;App
h8r.7ps4.rr6a;2025-11-29 00:00:00;67.70;cassino;Blaze;App
qz5.5pcy.427c;2025-10-29 00:00:00;69.88;Poker;Bet365;app
q5tqe4cu277;2025-10-18;39.71;Bingo;Pixbet;site
6nt.lbp9.a9ky;2025-07-01 00:00:00;29.73;Cassino;Pixbet;site
37q.p788.brcl;2025-08-24;36.30;Esportiva;KTO;App
QLXJ-JH7M-W6E;2025-08-18;94,08;Cassino;Sportingbet;Site
4ad.gxu5.8d42;04/08/2025;44.36;ESPORTIVA;Estrela;app
nu6.cswr.a2hd;06-07-2025;12,03;ESPORTIVA;Estrela;App
8nb.q7ap.6tzp;2025-04-24;24.58;Esportiva;KTO;app
p48.lvuz.v8jd;13-11-2025;35.03;ESPORTIVA;Blaze;Site
 b4v.938h.k5hb;2025-09-10;50,87;Cassino;Superbet;App
6HGH-QDDC-ZGN;2025-06-14 00:00:00;R$ 69,18;poker;Betano;app
85kdtv2s75u;2025-04-01 00:00:00;109,44;ESPORTIVA;Superbet;app
8WKY-WBA9-5NL;2025-08-04;34,20;Esportiva;KTO;site
msbpkl77k6h;03/03/2025;32.77;CASSINO;Estrela;site
cd5.q6xj.njcq;2025-04-14 00:00:00;12.54;Esportiva;Betano;App
hwm683thmaa;2025-07-26;52,98;ESPORTIVA;Blaze;Site
6z7.2veq.hm35;04/07/2025;193,13;esportiva;Superbet;Site
zjd.f8x9.av3x;13/05/2025;R$ 49,75;cassino;Betano;app
YLCN-2BRW-3CM;2025-10-14;206.90;Cassino;Pixbet;App
ABF7-5JWG-QFA;2025-03-18 00:00:00;202.82;esportiva;Sportingbet;app
KYQU-BBFR-S4D;2025-10-18 00:00:00;51,67;ESPORTIVA;KTO;app
waz9ta2qma5;23/03/2025;14.46;poker;KTO;app
4em.vrhw.fc7h;23-07-2025;35,87;ESPORTIVA;Bet365;app
btqvvycnlb8;07-05-2025;57.00;ESPORTIVA;Pixbet;App
CYFS-DHUN-8DL;12-12-2025;28.96;ESPORTIVA;Estrela;app
g2k.5qg5.t3qe;24/04/2025;15.76;Cassino;Bet365;site
yuhcqzhxmd7;2025-05-08 00:00:00;23.04;esportiva;Estrela;app
n9y.pusx.uds2;18-11-2025;37.34;esportiva;Pixbet;site
yn6.ny4k.sr6x;2025-11-04 00:00:00;60.05;Esportiva;Estrela;app
k65saadyfcx;2025-05-30 00:00:00;12.83;esportiva;Bet365;App
CWAU-NMWA-VRG;2025-06-13 00:00:00;178.09;esportiva;Superbet;App
pp7.vka4.wwkf;2025-08-05 00:00:00;49.41;cassino;KTO;app
ZUMT-3DSX-5SE;2025-04-12 00:00:00;81.09;cassino;Pixbet;app
ze9.8nyc.u8e5;26/07/2025;34,76;esportiva;Betano;Site
tyy.zbpf.bz97;01/08/2025;50,33;ESPORTIVA;Blaze;site
5vkenb4mmaq;2025-09-09 00:00:00;26.01;Bingo;Betano;App
tmp.hd8k.aadn;18/09/2025;127.80;CASSINO;Sportingbet;App
dvy.vabx.5fbn;28/08/2025;R$ 70,76;Esportiva;Sportingbet;App
exw.w5nl.mfk3;19/05/2025;52.19;Esportiva;Blaze;App
8tufw5elpqh;05-06-2025;32.66;ESPORTIVA;Sportingbet;app
eu37j64be5y;2025-06-28 00:00:00;86.02;esportiva;Betano;App
2H43-R2ST-BMN;2025-10-17;56.82;cassino;Pixbet;App
LF5K-2U2K-YAG;2025-05-01;R$ 24,04;Esportiva;Bet365;app
E68R-Y2MA-E63;2025-11-15 00:00:00;R$ 108,68;CASSINO;Betano;App
b8f.cqrg.hxsh;30/03/2025;60,59;Esportiva;Estrela;Site
qybpmwdeful;2025-09-23 00:00:00;35.10;ESPORTIVA;Bet365;app
ZD96-PHU3-CEW;2025-12-08 00:00:00;464.39;ESPORTIVA;Superbet;app
4x6.yhua.yr2b;2025-12-10;21.38;Esportiva;Pixbet;site
zn6.dbvq.y884;2025-05-26;64.33;esportiva;Estrela;app
vrvwdehkxjz;2025-09-01;27,36;Esportiva;Betano;site
qm3e4aajbr7;2025-07-06;91,06;CASSINO;Bet365;app
7p89wm9smsy;2025-10-19 00:00:00;36.87;cassino;Betano;app
ece.yyjn.mah2;08-08-2025;35.52;Cassino;Superbet;App
a8k.8qyj.w66z;15-12-2025;48.33;Esportiva;Betano;app
zf4.awc2.qlz3;17-04-2025;52.57;Esportiva;Superbet;site
E4V9-2AK4-MQN;2025-06-05 00:00:00;137.77;esportiva;Bet365;App
cnqp2lmsehw;2025-05-09 00:00:00;185.56;esportiva;Sportingbet;site
8HH5-HQMX-VSS;2025-06-16 00:00:00;82.71;cassino;Betano;Site
ddb.npd5.zkwt;2025-08-04 00:00:00;148.80;esportiva;Sportingbet;site
c7n.pqm4.bk6v;01/05/2025;146.58;ESPORTIVA;Pixbet;App
hdr.btjd.9e2n;28/11/2025;30.33;esportiva;Betano;app
up6.qbww.8efb;25/05/2025;90.03;cassino;Betano;App
2XM3-NLJX-VHL;2025-08-30 00:00:00;31.74;esportiva;Betano;App
f54.5sax.uwvh;2025-11-25 00:00:00;221,72;Cassino;KTO;App
mc5.khyd.gsd7;2025-11-23 00:00:00;12,66;poker;Bet365;app
pmzer6zgh7u;12/04/2025;88.42;Esportiva;Betano;app
g5u.7xv9.5bau;19-06-2025;66.14;Cassino;KTO;app
mav.hz32.sd6v;23-09-2025;R$ 34,06;ESPORTIVA;Bet365;app
VHWD-YHSD-9NV;02/05/2025;48.73;Esportiva;Pixbet;App
JSZQ-QZKY-RXX;11/09/2025;88.78;BINGO;Betano;app
nnk.jsqj.b43b;2025-12-03 00:00:00;R$ 29,29;Esportiva;Betano;Site
bs3t7lb2c2z;10-06-2025;126.78;Poker;Estrela;App
3QHY-UM7S-GZQ;04-06-2025;R$ 40,96;ESPORTIVA;Betano;App
g3v8wmyde2f;06-03-2025;97.71;esportiva;Superbet;app
JVD4-SQ2Y-MEG;2025-11-10 00:00:00;30.57;CASSINO;Estrela;Site
sxd.4q6s.ty4f;2025-10-13 00:00:00;20,99;Cassino;Superbet;app
pxzezzzzqkl;2025-09-20 00:00:00;R$ 80,74;ESPORTIVA;Betano;site
RPMY-EZG6-4AC;2025-04-27 00:00:00;102,36;esportiva;Blaze;app
UTCZ-FFYN-2TN;2025-05-25 00:00:00;36,66;esportiva;Superbet;App
r5tjux72dux;2025-12-07;20,89;ESPORTIVA;Pixbet;site
jmd.twjt.zmbb;01/11/2025;27.26;Poker;Bet365;App
sgbu9j4h5x7;17/08/2025;96,28;cassino;Bet365;site
pnb.6dr9.wd7v;2025-07-27;31,38;esportiva;Estrela;app
 j8azfdvlxd7;15-04-2025;49.69;Cassino;Estrela;app
2ew.8hg7.8srh;2025-06-05 00:00:00;13.89;Cassino;KTO;site
fc5.hsc9.y98j;2025-12-05 00:00:00;72.33;Esportiva;Estrela;App
jqvmxs7cdn3;28/08/2025;40.13;BINGO;Bet365;App
XQUF-Q6A4-QGM;2025-08-31;49.99;Esportiva;Pixbet;site
l78.kpyq.yj8y;2025-12-01;38.64;Cassino;Estrela;App
smmw4c2redl;06-12-2025;21.19;POKER;Sportingbet;site
czb.qxqu.xyan;06/12/2025;104,70;cassino;KTO;app
rbb59uxutjh;21/09/2025;15,89;POKER;Estrela;app
 6QAA-PH7D-6GD;2025-07-15 00:00:00;74.80;ESPORTIVA;Betano;app
exwcd8dybmx;03-03-2025;114.73;esportiva;Blaze;app
KD7B-QEC9-RAT;2025-08-19 00:00:00;76,13;Cassino;Bet365;app
g5wsk3d3686;2025-04-19;50,14;cassino;Sportingbet;App
kxx5xb4j8ma;2025-08-02 00:00:00;119.26;Esportiva;Superbet;App
d67jyl59mtv;2025-06-16;39,63;ESPORTIVA;KTO;app
4j3w3glz9c6;2025-10-03 00:00:00;30.94;Esportiva;Betano;app
hnlzmn8u7y6;2025-04-23 00:00:00;62.81;cassino;Pixbet;App
 dxvvm93lcuh;16/06/2025;64.25;poker;Betano;app
mfs.v2ks.6sm6;2025-03-05 00:00:00;14,53;esportiva;Superbet;App
xml.fbnq.2u8a;25/08/2025;39.98;ESPORTIVA;Estrela;App
cnywykcrzg9;2025-09-13 00:00:00;12,74;CASSINO;Pixbet;app
BSRD-3NKP-CTR;2025-08-26 00:00:00;R$ 33,03;ESPORTIVA;Estrela;App
nef.xj6s.u5we;26/03/2025;107.08;Bingo;KTO;site
zkj.yc32.c5rv;2025-12-07;52,30;CASSINO;Betano;app
e8mdhasunzr;02/03/2025;97.45;poker;Pixbet;App
mmqegytwdxl;2025-07-28;48,50;Esportiva;Superbet;Site
 hty.hqj8.n56f;2025-07-16;96.33;Esportiva;Betano;site
nmz.59mn.wdf8;2025-11-19;6.63;Cassino;Blaze;app
37UU-CZ35-X8S;09-07-2025;47.39;Cassino;Betano;site
ylrneg2u2n2;09/06/2025;66.79;ESPORTIVA;Pixbet;app
7ly3a4vuafp;01/10/2025;100.46;Esportiva;Pixbet;Site
adtu59jlghq;2025-07-28;45,05;esportiva;Blaze;App
299.gr8e.wrrb;20/08/2025;22.15;CASSINO;Pixbet;app
zuh.3zpd.wf26;16-03-2025;37.04;Cassino;Blaze;app
2un.v2j2.y632;2025-10-05 00:00:00;107.22;Esportiva;KTO;Site
yj9.wthq.qlld;17/05/2025;37,45;POKER;Bet365;app
7ka.jtmj.7txz;02/10/2025;62.92;Cassino;Estrela;App
MNXN-AF5M-D89;2025-11-15;R$ 278,71;Cassino;Estrela;app
pum.7ltq.unxg;26-03-2025;7,70;esportiva;Superbet;app
ZVCU-CYGV-H55;2025-11-12 00:00:00;30.78;Esportiva;Bet365;app
yshs8c7ptaw;2025-05-29 00:00:00;44,85;CASSINO;Betano;app
HLLQ-P8EP-JV2;2025-06-08 00:00:00;169.37;CASSINO;Estrela;Site
fn6.38fn.artg;21-07-2025;103.66;Poker;Superbet;app
4dzzs3r5r7h;09/06/2025;98.28;Esportiva;Betano;App
r4u.6mzb.lawz;2025-03-16 00:00:00;55.71;esportiva;Pixbet;Site
8ptwysm3ybw;05/09/2025;110.13;Esportiva;KTO;app
ksf.zxld.pvg4;2025-10-13 00:00:00;84.39;CASSINO;Pixbet;app
729cuempukt;2025-07-13 00:00:00;23.08;POKER;KTO;App
d5u4led669s;2025-07-26 00:00:00;84.18;Esportiva;Bet365;App
zmn8kuw8l6u;2025-06-15 00:00:00;18.24;Bingo;Pixbet;App
q6p.2rks.v9vb;2025-08-16 00:00:00;53,95;Cassino;Superbet;app
dsf.52bt.gut8;2025-03-08 00:00:00;R$ 40,66;Esportiva;KTO;App
5nnnlemekut;15/07/2025;26.90;Cassino;KTO;site
6dg.gh36.mtvu;2025-03-18;40.21;Esportiva;Pixbet;App
88C9-CXSF-73W;24-04-2025;R$ 82,87;ESPORTIVA;Bet365;app
nfb.u3dc.hcph;2025-09-17;109.92;ESPORTIVA;KTO;Site
vwk3yvz4ayf;23-05-2025;46,68;ESPORTIVA;Sportingbet;Site
2lm.v8sw.ktwc;17/10/2025;18.03;esportiva;Blaze;app
67z.xpfr.q4xe;15-07-2025;88.45;Esportiva;Blaze;site
vdfslnu5bjk;2025-08-06 00:00:00;53.44;Cassino;Betano;app
wsaqjrd8c3h;2025-07-25 00:00:00;52,49;cassino;Bet365;App
5n6.vugc.gg2j;2025-11-08 00:00:00;16,04;Poker;Sportingbet;site
ekcvlgyjfck;2025-05-25;85.39;CASSINO;Blaze;app
hj5unk5mtch;20-10-2025;35,48;Esportiva;Bet365;Site
qyh.pryh.y4uz;15-10-2025;79.66;ESPORTIVA;Superbet;site
WLW7-VMAL-9V9;2025-08-07 00:00:00;32,08;CASSINO;Pixbet;site
4tp.kj7y.9zx8;2025-12-09 00:00:00;11.03;BINGO;Superbet;App
87RV-3ZJL-5S7;2025-04-30 00:00:00;84.46;Cassino;Pixbet;App
J8F5-YEQK-7LP;01-07-2025;28,68;Esportiva;Estrela;Site
H6S4-H88W-UDS;2025-05-07;20.21;ESPORTIVA;Pixbet;App
gqv29gkqmf5;2025-12-08 00:00:00;86.67;ESPORTIVA;Estrela;app
bkqjr9xx9sc;2025-12-03;257.35;POKER;Sportingbet;app
jalz7u4av8e;04-04-2025;73.15;Esportiva;Betano;App
jg5.pgt5.ujlz;15/08/2025;33.32;Esportiva;Blaze;site
5JN3-HBR6-T3T;24-03-2025;37.89;CASSINO;Estrela;App
fwrhc9cajy9;2025-06-21;34,68;Esportiva;KTO;app
5ex4ytl8zm9;2025-03-08 00:00:00;23.74;cassino;Sportingbet;App
99r2dsg2azp;2025-05-03;226.27;poker;Blaze;app
ubw.jbyp.a2rs;2025-06-10;65,56;esportiva;Estrela;app
7CQD-FGGG-STK;10/10/2025;63.76;BINGO;Pixbet;App
5qk.drzc.mhuw;2025-08-26;40.47;Esportiva;Bet365;site
6dggh36mtvu;2025-05-23 00:00:00;R$ 42,17;Esportiva;Betano;app
qlx.jjh7.mw6e;2025-11-19 00:00:00;97,74;ESPORTIVA;Sportingbet;Site
HVUU-7L6Y-H8C;2025-07-24 00:00:00;39.26;esportiva;Betano;Site
bgwwhpsbm2l;2025-04-14;10.41;Esportiva;Bet365;app
 386.8dlh.kkjd;04-04-2025;120,49;esportiva;KTO;app
NM3D-T9DT-QEW;2025-07-09 00:00:00;59.37;Esportiva;Estrela;app
e58sdw58u84;2025-10-28;R$ 58,77;Poker;Sportingbet;app
PS9H-D6W2-VEE;2025-08-23 00:00:00;58.22;Esportiva;Betano;app
mdc.k5zp.x2ch;2025-12-19;164,18;esportiva;KTO;app
sj4.yd3b.3l4r;2025-07-04;22.32;Esportiva;Pixbet;App
pnr.zthv.g7vr;2025-03-12;42.81;Cassino;Bet365;site
kp9.g6xd.qrma;19/08/2025;135.82;ESPORTIVA;Pixbet;App
aqy.k5m6.ht2b;2025-10-12 00:00:00;39.43;esportiva;Estrela;app
ve5.qcl8.4h28;2025-10-11;12.28;cassino;Blaze;App
z6ldqln8gyc;09/04/2025;R$ 15,40;cassino;Estrela;App
vwk3yvz4ayf;2025-05-25 00:00:00;138.38;ESPORTIVA;Superbet;app
4ys.luuk.st5f;01/09/2025;42,05;esportiva;Betano;App
dv5.ganq.yua6;21/09/2025;40.90;Cassino;Bet365;App
gwqdq85agqv;2025-09-07 00:00:00;84,81;Cassino;Bet365;site
FYLY-GBXX-2Q4;12-07-2025;37,31;ESPORTIVA;Blaze;App
cfpu8uppk6d;2025-06-10 00:00:00;135,58;Esportiva;Bet365;app
wfs.w5k4.wsu9;2025-06-05 00:00:00;29,85;ESPORTIVA;Blaze;App
88gmmwzwrmz;2025-08-04;27.03;esportiva;Blaze;App
R84J-D3RB-2MF;2025-04-16 00:00:00;34,69;bingo;Blaze;App
8wr.z6uy.x5gb;11-07-2025;141,47;Bingo;Bet365;App
sjp.tkwn.3fvl;27-08-2025;32.00;BINGO;KTO;app
2xm3nljxvhl;2025-07-07;61,17;Poker;Bet365;app
c69.s6pq.qw8g;2025-05-16 00:00:00;22.40;poker;Blaze;app
XUQE-QG4R-DFE;26/08/2025;R$ 120,71;esportiva;Bet365;app
L782-7V7S-3QZ;2025-11-19 00:00:00;258,56;ESPORTIVA;Estrela;site
df3.vt5k.svzl;24/09/2025;57,98;ESPORTIVA;Blaze;site
b8f.cqrg.hxsh;2025-03-05;126.28;Esportiva;Sportingbet;app
7hvtmbqt9zr;2025-08-09 00:00:00;20.48;Esportiva;Blaze;app
glb.xcf6.8st2;2025-11-26 00:00:00;27.20;Poker;KTO;App
UDQ2-9KM2-R3K;09-10-2025;55.21;Bingo;Blaze;site
633M-YNW8-B5C;2025-08-07 00:00:00;62.40;esportiva;KTO;App
pnb6dr9wd7v;2025-12-12 00:00:00;68,62;POKER;Superbet;App
 9l4.v2q7.vwqw;02/03/2025;18.25;Bingo;Bet365;site
355zdbjlf8d;11/12/2025;107.49;cassino;Sportingbet;Site
72Q6-4E7Y-G74;23/03/2025;70.30;ESPORTIVA;Bet365;app
fd3.8gg4.j5dz;04/03/2025;152.36;POKER;Superbet;App
E4V9-2AK4-MQN;2025-11-18 00:00:00;R$ 158,61;esportiva;KTO;App
6xc3xcv872r;2025-07-22 00:00:00;48.52;Poker;KTO;site
ay597umd8zz;29/03/2025;30.27;Cassino;Pixbet;site
nes.7zw6.nexk;2025-05-05 00:00:00;30,93;CASSINO;Blaze;Site
3gx95bdw756;2025-12-07 00:00:00;34.64;esportiva;Superbet;App
nry.9yje.ntns;2025-08-11;112,35;ESPORTIVA;Superbet;App
k86.x5tm.2n7q;02-07-2025;24.98;Esportiva;Pixbet;site
f5g.sg8h.b4c7;2025-06-10;66.43;bingo;KTO;App
d6j.kap9.9wxw;28/05/2025;65.29;POKER;KTO;app
dbk.xeql.m5lt;2025-03-05 00:00:00;44.90;Cassino;KTO;App
g7cjf4lre66;20-10-2025;27.55;Poker;Betano;site
j3qsrv8xjs4;2025-04-26 00:00:00;17.16;ESPORTIVA;Superbet;App
NF69-N52R-CAJ;22-07-2025;219,99;cassino;Pixbet;site
P8EG-BNDS-XL4;2025-06-05;13.90;Esportiva;Blaze;app
nwm2mvzru5m;2025-05-22;33.43;Bingo;KTO;App
agftk47ba8d;02-08-2025;93.15;esportiva;Betano;app
QY77-FHH7-TRR;2025-11-23 00:00:00;54.54;ESPORTIVA;Sportingbet;app
7yu.vj42.esxx;10/07/2025;37.95;Esportiva;Estrela;App
BBZA-F9PZ-RCF;2025-08-17;43.02;ESPORTIVA;Bet365;Site
ckj.uu6d.ypc4;2025-06-12;40.78;BINGO;Superbet;App
79x794fxek3;2025-11-11;43.55;ESPORTIVA;Betano;App
3kl9w4n3dcu;2025-04-23 00:00:00;64.79;Cassino;Pixbet;App
9CAC-W8N4-GAR;2025-07-20 00:00:00;45.62;CASSINO;Superbet;App
 u9u.rl9s.n7tz;2025-04-18 00:00:00;34,42;Esportiva;Superbet;app
4gy4y6fjlen;2025-11-26;104.78;Cassino;Pixbet;App
KYFP-L4N5-4KL;2025-07-11;36.29;Cassino;Superbet;App
hj6.2gze.qawf;15/08/2025;55,36;Poker;Blaze;app
5yg.9bvc.q5ud;2025-06-25 00:00:00;39.53;Poker;Superbet;Site
 867.aekr.8lgq;2025-08-16 00:00:00;172.23;esportiva;Estrela;Site
WQFA-8KKX-JNY;2025-05-07;98.83;POKER;Sportingbet;app
fkq6nzljnnn;2025-09-07;88.97;BINGO;Estrela;site
9ax.jnrw.z6mr;2025-09-25 00:00:00;R$ 8,07;cassino;KTO;App
achrg3yuxaj;05-11-2025;84.19;cassino;Estrela;app
 hystmx7dy7h;2025-06-08 00:00:00;38.74;Cassino;Estrela;app
asg.he5z.n9ac;2025-08-14 00:00:00;98.34;esportiva;Pixbet;app
N2DQ-BQRS-KTR;20-11-2025;R$ 33,77;Cassino;Pixbet;app
99x952m4ldu;2025-05-23 00:00:00;37.32;Cassino;Superbet;app
jjwued5apvb;2025-04-14 00:00:00;7,73;Esportiva;Estrela;app
aga.s5gh.rtee;01-06-2025;20,27;CASSINO;Estrela;site
t3fhn2we2k4;2025-09-13 00:00:00;34.55;esportiva;KTO;App
68GF-GQ3G-FPV;2025-06-30;32,72;CASSINO;Bet365;App
C59K-KTHZ-TML;2025-03-01 00:00:00;R$ 20,09;Cassino;Blaze;App
Y5T8-3FZH-85C;2025-08-07;35.52;ESPORTIVA;Pixbet;app
NPUZ-9R39-JWD;2025-09-05 00:00:00;27.67;CASSINO;Sportingbet;Site
UVPB-QXTN-VF8;2025-06-26 00:00:00;38.78;CASSINO;Pixbet;App
8C5P-RYV6-4HJ;2025-07-27 00:00:00;72.92;Esportiva;Betano;App
j8z.5ttl.pzwc;2025-07-04 00:00:00;37,59;Cassino;Bet365;app
QFWQ-V6CH-U7B;2025-04-08;59.39;esportiva;Estrela;app
NT9M-M8K4-BF8;12/05/2025;54,63;Cassino;Pixbet;App
rjjyklxrjab;04/04/2025;43.02;Esportiva;Betano;site
zpv.n58t.kayq;12/10/2025;47.12;Bingo;Blaze;site
NFZ3-YL9T-2S8;2025-08-31 00:00:00;67.38;Esportiva;KTO;app
vej.scgx.8d2d;2025-06-18 00:00:00;56.66;Cassino;Blaze;App
yrk.kkdw.h23u;07/09/2025;79,31;Esportiva;Estrela;Site
gkvlfb55hdy;2025-05-30;391,05;esportiva;Sportingbet;app
75FD-NJL8-TKZ;20/08/2025;7.71;Cassino;Superbet;App
43bffdz94q7;2025-04-23;14.38;esportiva;Estrela;App
 r7e8vpcc4n2;2025-06-07 00:00:00;21.44;Esportiva;Superbet;site
 da9.p59u.t6zk;2025-04-05 00:00:00;12,33;cassino;Blaze;site
A4XQ-PHU9-ZHR;2025-03-17;25.32;ESPORTIVA;Betano;app
ubhhhkwaa6p;2025-08-09 00:00:00;58.58;esportiva;Betano;App
PCSB-9WCW-KSN;2025-03-11 00:00:00;8.08;ESPORTIVA;Blaze;App
bs3.t7lb.2c2z;2025-05-24 00:00:00;68,15;cassino;Estrela;App
th8.jesd.qr58;2025-07-15;62,55;Esportiva;Pixbet;app
