id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0046622;5VB5GDJYPMW;28-06-2025;Crediário;App;810.33;12;6,76;1.593,39;684;2.590,00;32;MG;F;Cancelado;0;0;NAO
C0012961;ZCEDY2SCCT4;27/10/2025;Cartão;Site;568,47;12;6,52;R$ 632,85;649;1.680,00;56;SP;F;Ativo;0;0;NAO
C0046912; FZSXK29JKMA ;14/08/2025;Crediário;Loja;563,99;9;6,24;R$ 966,87;678;3240.00;52;CE;M;Quitado;0;0;NAO
C0011974;67KZJZCJ33R;09/10/2025;CARTAO;SITE;792,25;3;10,23;1.295,77;693;2.070,00;27;SP;F;Ativo;0;0;NAO
C0042123;HP2HCBE6JZ7;2025-06-26;ep;SITE;R$ 1.000,78;6;5,50;2222.81;748;3.820,00;37;RS;M;Quitado;0;0;NAO
C0034915;PAP3C73585D;2025-07-22;Cartão;PARCEIRO;R$ 578,23;6;9,43;R$ 1.297,22;597;2.660,00;28;SP;F;Ativo;0;0;NAO
C0034072;YS2JHFF62MP;08/09/2025;ep;app;588.03;9;3,52;753.98;801;1.350,00;18;CE;F;Ativo;0;0;NAO
C0018369; RM98DXVASYU ;13/12/2025;Empréstimo Pessoal;LOJA;R$ 1.092,10;12;9,45;2.411,20;655;1.650,00;30;RS;F;Cancelado;1;1;SIM
C0048450;Q74AYYZFHEZ;16/12/2025;CARTAO;App;694,68;9;11,63;1.259,23;610;1120.00;48;RJ;F;Ativo;0;0;NAO
C0015554;LNQGZP4FB3C;24/11/2025;Cartão;loja;697,08;18;7,78;1387.67;619;N/I;52;PE;F;Cancelado;0;0;NAO
C0005537;FKRRA5A6GYY;2025-11-01;cartao;parceiro;1091.71;6;8,02;2.217,92;674;N/I;75;DF;F;Ativo;0;0;NAO
C0037675;NUJVHF7VWUB;2025-10-23;ep;SITE;591.76;9;13,15;691,67;592;R$ 1.710,00;49;BA;F;Quitado;0;0;NAO
C0025772;YB2WN5YGBPB;30/10/2025;Empréstimo Pessoal;LOJA;749,72;3;10,94;1.457,29;657;3.320,00;53;DF;M;Ativo;0;0;NAO
C0045496;3E7MQBW83W2;27-09-2025;Emprestimo Pessoal;Loja;869,83;10;12,51;1.743,17;484;3.690,00;49;DF;M;Ativo;1;1;SIM
C0021594;NZ6UY6RTXDR;19-08-2025;ep;parceiro;479,03;10;13,69;R$ 714,82;524;3010.00;45;SP;F;Ativo;0;0;NAO
C0017837;JHB4S9CP962;2025-09-10;CREDIARIO;Site;874,70;24;9,89;1.626,21;541;3.180,00;31;DF;F;Ativo;0;0;SIM
C0037293;LDK6PL7JDF5;12/07/2025;CARTAO;app;657.83;12;11,81;R$ 931,59;610;1.180,00;38;RJ;M;Quitado;0;0;NAO
C0000369;B34ZWZ36PQW;17/09/2025;Cartão;SITE;R$ 1.041,72;12;15,27;2.170,80;411;1650.00;45;RJ;F;Ativo;1;1;SIM
C0012638;3VQN3GBHGFK;2025-09-14;ep;Loja;323.96;10;10,63;557,72;683;1940.00;43;MG;M;Ativo;0;0;NAO
C0031099;YNSCQ8B49WC;01/09/2025;Cartão;PARCEIRO;313,74;18;7,96;469,83;686;R$ 4.550,00;37;SP;F;Ativo;0;0;NAO
C0035928; NZDBKYJVLNC ;2025-10-21;EP;LOJA;933,19;3;8,12;1.926,92;710;4460.00;32;PR;F;Ativo;0;1;SIM
C0009211;HNJSGU5LTYC;13/08/2025;Crediário;site;751,94;6;9,39;910,04;684;860.00;44;PR;F;Ativo;0;0;NAO
C0014422;PB54UA6F8FA;05/06/2025;Crediário;site;458.56;10;5,48;R$ 718,31;708;2.060,00;50;RS;M;Ativo;0;0;NAO
C0044909;WGZLNZKN2LH;06/09/2025;ep;SITE;1.577,87;12;17,26;R$ 1.825,12;460;R$ 3.250,00;28;PR;M;Quitado;0;0;NAO
C0049662;56rpbmftf9x;14-10-2025;Emprestimo Pessoal;site;R$ 167,43;12;9,53;268,81;645;3.730,00;50;SP;M;Cancelado;0;0;NAO
C0026176;XZSGL8NLZ6G;07/08/2025;Crediário;parceiro;R$ 639,33;9;9,57;R$ 901,01;571;NULL;25;SP;F;Ativo;0;0;NAO
C0044602;4CU4WBTXP32;28/06/2025;CDC;Loja;385,05;9;3,10;894.79;753;R$ 4.800,00;45;PR;M;Ativo;0;0;NAO
C0026764;MZ5JYQPBLVD;06/09/2025;ep;LOJA;R$ 668,46;24;9,85;1.586,99;659;4.350,00;39;SP;F;Ativo;0;0;NAO
C0013873;KGZYZVFUT66;27/07/2025;ep;PARCEIRO;1.280,16;9;10,80;2261.57;657;R$ 2.990,00;34;SP;M;Ativo;0;0;NAO
C0044169;2P47KNBPCK9;05/09/2025;Emprestimo Pessoal;app;683,62;18;9,98;1.381,87;527;3.830,00;45;DF;M;Ativo;0;0;SIM
C0019788;HWC8EHJN2DE;17/06/2025;CREDIARIO;Parceiro;756.99;18;8,64;1570.26;708;1790.00;;SC;M;Ativo;0;0;NAO
C0021853;N29PYUH2NNC;2025-08-12;cartao;App;461.17;9;15,12;711.25;524;R$ 3.290,00;20;RS;M;Quitado;0;0;NAO
C0026412;9LSRTGMKBN8;17/11/2025;ep;SITE;469,88;12;12,23;665.74;571;NULL;23;SP;M;Ativo;1;1;SIM
C0020470;HPA5FDVPSC8;01/09/2025;Empréstimo Pessoal;loja;1.383,20;18;8,10;1.724,24;690;2280.00;37;RS;F;Ativo;0;0;NAO
C0001418;6NKE7N4L85K;16/10/2025;ep;APP;950.39;12;11,02;2153.35;625;R$ 3.350,00;38;SP;F;Ativo;0;0;NAO
C0047253;L9V4NNXP2MR;2025-06-14;ep;loja;932.19;6;8,90;1.169,72;701;3.540,00;31;DF;M;Quitado;0;0;NAO
C0016180;wapuadwrfar;27/10/2025;ep;Loja;R$ 732,83;3;17,22;1261.83;429;770.00;50;GO;F;Ativo;0;1;SIM
C0021398; 4J6HY4UHN6H ;20-07-2025;CARTAO;Loja;R$ 448,43;12;13,33;R$ 750,39;558;1.750,00;40;SP;F;Ativo;0;0;NAO
C0015913;SJ9ZBLUEGBC;03/07/2025;cdc;Site;R$ 1.181,14;6;12,23;1.949,45;665;R$ 6.060,00;45;RS;M;Quitado;0;0;NAO
C0042716;4X9SKMU4RHH;02/09/2025;EP;parceiro;531.89;12;13,55;1.200,54;552;4180.00;57;SP;F;Quitado;0;0;NAO
C0039822;GVQNX44A5X5;17/09/2025;Emprestimo Pessoal;LOJA;2080.81;10;11,34;2.546,59;513;R$ 3.420,00;25;CE;M;Ativo;0;0;SIM
C0021297;2fke272l6vn;20/09/2025;Cartão;Site;1002.34;18;9,58;1.119,27;695;5.130,00;47;PA;M;Cancelado;0;0;NAO
C0051606;H87FXL59M7A;07/07/2025;ep;LOJA;611,27;9;8,77;908,12;646;2.770,00;59;CE;M;Ativo;0;0;NAO
C0034827;6HHSCSTHVPB;2025-08-10;CDC;PARCEIRO;268,85;12;5,50;R$ 534,71;709;2.730,00;34;MG;M;Ativo;0;0;NAO
C0023920;PPUQC4AUHTR;09/09/2025;CDC;App;720,89;18;7,01;R$ 1.169,70;722;N/I;35;SC;M;Ativo;0;0;NAO
C0037482;WWPMH4WKHWC;2025-08-09;ep;App;462,47;18;16,72;920,59;410;2.480,00;52;DF;M;Quitado;0;0;NAO
C0025974;L4SA2D6VD5C;28/10/2025;Emprestimo Pessoal;Parceiro;1.066,76;6;7,14;1.349,75;693;4.990,00;33;SP;M;Ativo;0;0;NAO
C0025544;YLCN2BRW3CM;03/12/2025;CDC;loja;812,34;9;11,06;1.375,99;504;2.420,00;34;SC;M;Cancelado;0;0;SIM
C0038484;MQGJPZPFJ5W;2025-10-08;Emprestimo Pessoal;app;528,60;12;16,14;891,43;479;R$ 4.650,00;64;GO;F;Cancelado;0;0;NAO
C0011849;V38F6BTFDHF;12/10/2025;Cartão;Parceiro;1.715,37;6;16,21;2211.81;497;2140.00;21;MG;M;Ativo;0;0;SIM
C0005613;UPYK7A4RSKN;10-07-2025;ep;App;543,72;18;3,62;694,49;764;2.050,00;28;SP;M;Cancelado;0;0;NAO
C0017142;RQCAXBQDQNC;28-09-2025;CDC;Site;675,72;6;12,90;1430.28;483;R$ 2.040,00;51;PR;F;Ativo;0;1;SIM
C0032261;8GEKHAYT77F;04/10/2025;CREDIARIO;LOJA;351,21;9;5,56;540.92;682;2510.00;18;PR;M;Cancelado;0;0;SIM
C0013060;HLJ5EKLPK7S;25-09-2025;Crediário;APP;1.347,59;12;15,45;2.091,98;499;4080.00;53;SP;M;Ativo;0;1;SIM
C0010054;6VRFG6M7MJU;2025-08-23;ep;loja;1.476,43;3;15,88;R$ 3.008,04;547;3.130,00;23;RJ;M;Ativo;0;0;NAO
C0041532;KD9NE5PWFQG;21/10/2025;Empréstimo Pessoal;Site;650,27;9;10,85;999,67;635;4.210,00;43;DF;F;Ativo;0;0;NAO
C0021966;777L2KAPPK7;07-12-2025;cdc;Loja;776,50;12;7,16;1.577,35;575;R$ 2.090,00;62;SP;M;Cancelado;0;0;SIM
C0032049;F7PE4RPFZFP;10-08-2025;Crediário;PARCEIRO;1.369,37;3;11,74;3.221,01;589;;48;DF;M;Ativo;0;0;NAO
C0006072;VC6LGWEUBJZ;28/06/2025;cartao;SITE;R$ 483,47;12;14,12;896,49;505;R$ 1.370,00;28;SP;F;Ativo;0;0;SIM
C0004737;PM6XV4FJ2ZA;01/09/2025;Cartão;Loja;375,16;10;14,04;R$ 426,35;489;1040.00;47;PE;F;Cancelado;0;0;NAO
C0036157;QDMGFPF8CE7;2025-08-19;CREDIARIO;LOJA;708,76;18;4,46;1.401,19;741;R$ 5.590,00;53;BA;M;Cancelado;0;0;NAO
C0024366;HQAZKN32KE4;21/09/2025;EP;SITE;556,05;12;3,09;596,39;711;R$ 1.990,00;38;MG;M;Cancelado;0;0;NAO
C0038933;AR78K2W2HVF;30/08/2025;CARTAO;loja;3.380,63;10;6,84;3.724,52;644;3.560,00;61;PR;F;Ativo;0;0;NAO
C0035726;DTEEW6H9JLS;17/07/2025;ep;app;679,97;10;7,48;R$ 1.454,11;655;3.320,00;40;SC;F;Cancelado;0;0;NAO
C0027842;AJDURZ8UBSQ;23/09/2025;Empréstimo Pessoal;parceiro;1.028,69;12;7,03;R$ 2.236,03;720;R$ 2.800,00;20;SP;F;Ativo;0;0;NAO
C0046581;W4PPAYW8HUY;08/09/2025;Cartão;Loja;R$ 1.114,11;24;3,05;2264.00;754;3060.00;57;SP;F;Ativo;0;0;NAO
C0044946;9QUUXY336P8;09/08/2025;CREDIARIO;APP;462.75;3;7,31;682,28;717;-;38;PE;F;Ativo;0;0;NAO
C0034563;RVCKHWRZR23;08/06/2025;ep;loja;868.19;3;12,46;R$ 2.000,87;584;R$ 4.030,00;18;SC;F;Quitado;1;1;SIM
C0012091;VWLVKPAEDAL;19-08-2025;ep;loja;267.90;18;6,18;310,88;708;R$ 1.190,00;1;CE;F;Ativo;0;0;NAO
C0004357;XAUWSKW8CV7;08/09/2025;Empréstimo Pessoal;loja;4.425,03;12;8,71;8.595,22;626;R$ 4.100,00;41;SP;F;Quitado;0;0;SIM
C0008760;PD5VT9Y9YFR;19-11-2025;Cartão;parceiro;2268.22;18;5,38;3.367,99;723;1.420,00;39;SC;M;Quitado;0;1;SIM
C0016392;6HZP5N8H9ZG;15/07/2025;EP;site;R$ 463,24;12;6,79;R$ 799,47;621;N/I;28;PR;F;Ativo;0;0;NAO
C0011725;ZCQTTQMUX5D;22-09-2025;EP;APP;1.455,73;18;11,86;R$ 1.980,28;605;3.570,00;31;SP;M;Ativo;0;0;NAO
C0014042;N3QZ24VKJ9T;2025-11-05;Emprestimo Pessoal;site;803.90;9;10,91;1769.64;585;0;51;PR;M;Ativo;1;1;SIM
C0016526;GQZ65DWKG5C;2025-10-17;Empréstimo Pessoal;SITE;509.15;6;10,15;1.033,22;612;R$ 1.360,00;54;SP;F;Cancelado;0;0;SIM
C0040846;QLSYJF38YWC;07/08/2025;Empréstimo Pessoal;app;936,51;12;11,61;1041.38;626;2090.00;55;SP;M;Ativo;0;0;NAO
C0049140;YSHJMAXGSB3;02/09/2025;EP;App;1.668,93;24;8,36;3.507,28;530;2640.00;67;RS;M;Ativo;0;0;NAO
C0000080;TLS854Q3NXW;01/07/2025;Empréstimo Pessoal;APP;1088.02;9;9,66;1.923,44;641;2.410,00;43;SP;M;Ativo;0;0;NAO
C0003306;X5PZ98ERSVW;11/08/2025;ep;App;R$ 401,90;6;12,84;520,72;720;1.600,00;31;SP;M;Ativo;0;0;NAO
C0026881; DTUQD74VNUS ;26-10-2025;Empréstimo Pessoal;PARCEIRO;1.965,97;18;11,03;2.161,61;583;1910.00;31;PR;M;Cancelado;1;1;SIM
C0000581;6N3GHSTZK5L;2025-07-28;CDC;Site;1.580,46;24;5,43;3524.80;771;R$ 4.390,00;33;PR;M;Ativo;0;0;NAO
C0024729;P99CCC38TAU;2025-10-19;cartao;parceiro;428,01;10;6,16;759.11;672;3310.00;;SP;M;Cancelado;0;0;NAO
C0030367;T8R4ZV3F34R;12-10-2025;Cartão;PARCEIRO;590.86;6;16,09;1.043,27;529;2.980,00;42;SP;F;Ativo;0;0;NAO
C0024977;V45KVUL2NDV;2025-10-19;Empréstimo Pessoal;LOJA;858,64;12;6,98;1983.03;664;2760.00;;SP;M;Ativo;0;0;NAO
C0018514;3DE8L4MTAD8;27/10/2025;CARTAO;Loja;1.584,95;12;6,35;3.732,12;653;4.330,00;46;DF;M;Cancelado;1;1;SIM
C0015649;ZN82T4UHKFT;2025-09-04;EP;loja;374,95;24;9,17;R$ 693,84;706;2100.00;31;MG;F;Ativo;0;0;NAO
C0044789;ECGTLJFW8DJ;13-11-2025;cartao;loja;286,16;9;8,97;R$ 491,93;608;NULL;27;SP;M;Ativo;0;0;NAO
C0039371;X9CT4B6NE25;08/11/2025;Emprestimo Pessoal;App;430.43;18;7,11;R$ 611,67;626;1.890,00;26;RS;M;Quitado;0;0;SIM
C0007181;ewy3eqmp8tq;12/09/2025;CARTAO;APP;583,62;6;5,42;1.164,84;733;1.520,00;;PR;M;Quitado;0;0;NAO
C0045151;ZGLLZZCGNFS;08-09-2025;CARTAO;site;647,34;9;7,76;1259.24;;2.730,00;46;RJ;F;Ativo;0;0;NAO
C0041676;AT6BP3XPURB;22/08/2025;ep;PARCEIRO;820,09;6;10,77;1868.77;622;3360.00;56;RJ;F;Ativo;0;0;NAO
C0022342;z8kktx463mb;2025-07-30;EP;APP;1711.21;6;9,51;2654.64;718;;;PR;F;Ativo;0;0;NAO
C0009812;6xv7ne4wqcj;13/09/2025;Crediário;LOJA;2.111,19;18;9,16;4558.50;629;1.550,00;50;SC;F;Ativo;0;0;NAO
C0002753;UPX2XM8KMJK;17/07/2025;CDC;SITE;R$ 1.989,92;12;7,93;4.584,40;686;2.670,00;34;SP;M;Cancelado;0;0;NAO
C0014230;LY2N7JYXVLY;15/09/2025;Emprestimo Pessoal;SITE;R$ 744,02;18;12,05;851.95;520;N/I;42;SC;M;Cancelado;1;1;SIM
C0034817;CL6FCRSX9UW;04/10/2025;EP;APP;935,11;18;4,05;R$ 1.926,81;789;5.230,00;40;MG;F;Ativo;0;0;NAO
C0006483;9L8JJAQ86KP;27/09/2025;Crediário;SITE;1999.93;6;7,60;2.928,41;678;1780.00;39;PA;F;Ativo;0;0;NAO
C0006238;MKFYBRKWLR3;25/09/2025;cdc;SITE;444.13;12;6,09;544,90;591;1650.00;43;MG;F;Cancelado;0;0;NAO
C0044935;3ERCW4XNXWA;2025-08-10;ep;Site;601.64;12;13,14;760,51;669;3.080,00;30;CE;F;Cancelado;0;0;NAO
C0026078;45BU8G633NE;14/09/2025;CREDIARIO;SITE;384.71;12;6,23;630.47;694;3390.00;37;PR;M;Quitado;0;0;NAO
C0007101;LN7QV78UJD5;2025-06-23;cdc;site;511.91;12;12,80;1065.16;603;2050.00;28;PA;M;Cancelado;0;0;NAO
C0014528;DVXWXQEVGG4;21/09/2025;Crediário;PARCEIRO;689,66;6;5,40;1028.89;741;1.800,00;23;SP;M;Ativo;0;0;NAO
C0006174;7F4E7LWYNT2;22/11/2025;cdc;app;1.058,61;18;16,83;1691.30;532;R$ 5.110,00;28;SP;M;Cancelado;0;0;SIM
C0026866;8745W5J2PXB;2025-10-12;EP;Loja;823.10;9;8,70;R$ 1.860,77;650;3.010,00;57;PR;M;Ativo;0;0;NAO
C0026839;3q2lz53l3sp;2025-08-10;EP;site;R$ 2.111,78;24;8,65;R$ 3.346,33;578;3.140,00;34;SC;F;Ativo;1;1;SIM
C0007134;pnugz466w3y;13/08/2025;Crediário;Loja;1452.04;10;15,47;R$ 2.185,75;402;;48;RS;M;Cancelado;0;0;SIM
C0043909;9HHXEJGHM4T;14/09/2025;ep;Site;515,63;3;7,77;770,90;602;3110.00;33;PA;F;Ativo;0;0;NAO
C0004889;JTPHNCSDR6E;06/11/2025;ep;site;1.247,77;12;6,91;2.426,78;694;3.240,00;36;SP;M;Cancelado;0;0;NAO
C0035040;DL2RUTFV8WH;2025-07-15;Crediário;LOJA;900,00;6;9,38;R$ 1.323,98;547;2140.00;46;SP;F;Quitado;0;0;NAO
C0026085;634AKNJ6V7F;19/09/2025;Emprestimo Pessoal;site;725.57;12;8,89;1.449,14;659;R$ 6.340,00;47;RJ;F;Ativo;0;0;NAO
C0035162;Y583CWCEWJD;12/09/2025;CREDIARIO;app;1.837,93;6;18,00;R$ 4.338,01;412;4.280,00;33;GO;M;Ativo;0;0;NAO
C0045879;A2XKR7LNS62;2025-07-02;Empréstimo Pessoal;site;R$ 702,12;18;12,82;864,66;529;3.730,00;39;SP;F;Quitado;0;0;SIM
C0040343;VQ5EXGJS57P;2025-06-30;Empréstimo Pessoal;app;582,12;12;10,98;931,86;625;R$ 3.030,00;41;SP;M;Cancelado;0;0;NAO
C0006170;RRPDMY9453S;19/07/2025;Emprestimo Pessoal;SITE;2338.82;9;12,48;3.306,67;490;1.910,00;21;MG;M;Cancelado;0;0;NAO
C0013860;EXVMG89RUWD;24/10/2025;EP;loja;591,06;10;6,24;1.250,74;814;4.490,00;53;RJ;M;Quitado;0;0;NAO
C0036132;A6CUMAXL7V2;31/10/2025;CARTAO;Site;1.579,06;9;8,36;R$ 1.620,21;588;N/I;30;SP;M;Cancelado;0;0;NAO
C0040115;TBYGVQ4KUGN;2025-08-08;CARTAO;App;360,95;12;9,93;753,90;607;3.760,00;;SP;F;Cancelado;0;0;NAO
C0024639;PTZ3E88FWG5;26/07/2025;cartao;APP;303,16;6;5,25;R$ 432,50;785;2.580,00;43;MG;M;Ativo;0;0;NAO
C0011109;7N4SBFAHUDN;23-07-2025;CARTAO;App;744,38;9;6,45;1.012,20;768;5.400,00;32;SP;M;Cancelado;0;0;NAO
C0033109;RC2UJ3EZ785;27/09/2025;Empréstimo Pessoal;App;360.18;6;3,79;733.56;692;2090.00;39;SP;M;Ativo;0;0;NAO
C0015605;9KXVDAZJQ3B;2025-10-02;CDC;loja;R$ 471,04;10;7,86;825,08;749;;18;MG;F;Ativo;0;0;NAO
C0015354;KF3RDMPP2RV;16/09/2025;EP;LOJA;588,90;18;7,62;1179.57;620;R$ 1.570,00;44;MG;F;Ativo;0;0;NAO
C0028748;MBM778E8256;18/10/2025;CARTAO;parceiro;R$ 1.074,94;12;13,51;2074.90;545;3.880,00;0;PE;M;Ativo;0;0;NAO
C0016697;G98SGW8SHEV;30-09-2025;cdc;parceiro;R$ 754,10;6;9,40;862.17;660;1.620,00;31;RS;F;Quitado;0;0;NAO
C0001094;UQEKX47PQFC;13/09/2025;Empréstimo Pessoal;Site;3424.96;9;11,70;4.309,71;575;2.030,00;18;PR;F;Ativo;1;1;SIM
C0029050;2247LE7WSS8;11/09/2025;cartao;APP;R$ 407,29;12;7,62;436,53;673;R$ 1.770,00;30;RS;M;Cancelado;0;0;NAO
C0029742; A63QEJP496A ;15/12/2025;Emprestimo Pessoal;loja;735.45;18;4,66;1137.97;788;2.020,00;60;SP;M;Quitado;0;0;NAO
C0044323;5VAW8FACPGX;2025-08-04;Emprestimo Pessoal;Loja;539.30;24;11,85;581.58;588;5.480,00;24;RJ;M;Ativo;0;0;NAO
C0046516;K7RW9KWZS4T;06/08/2025;cdc;Site;321.69;12;4,17;640.25;735;1.190,00;42;CE;M;Ativo;0;0;NAO
C0001266;PKKKLMYDBSX;14/08/2025;Cartão;SITE;293,34;6;11,10;418,40;586;1.170,00;31;MG;M;Ativo;0;0;NAO
C0049431;CTRR9A4DHTC;08/08/2025;CDC;app;R$ 804,93;18;7,54;R$ 1.549,63;787;2.620,00;39;RS;F;Cancelado;0;0;NAO
C0011919;fkqh8q6dq5j;08/06/2025;CARTAO;LOJA;570,97;6;7,09;1.122,06;677;3.730,00;46;GO;M;Cancelado;0;0;NAO
C0022954;v2cukug8ae6;28-09-2025;cdc;site;2.698,74;18;8,02;5.353,28;672;;42;PE;M;Cancelado;0;0;SIM
C0017740;DFVRDGB7PFL;24-09-2025;cdc;PARCEIRO;R$ 124,15;9;13,90;278.38;534;4040.00;45;SP;M;Cancelado;1;1;SIM
C0003693;VWMQVSP86NY;21/06/2025;Empréstimo Pessoal;SITE;R$ 765,27;9;5,20;1.389,40;743;2.830,00;27;RS;F;Ativo;0;0;NAO
C0023749;ZMWMMMLDUEA;08/07/2025;CDC;LOJA;289.20;12;8,29;598,91;678;2.770,00;47;RS;M;Ativo;0;0;NAO
C0013710;SPJ7YUKD3BP;26-08-2025;Crediário;loja;1.317,04;12;12,89;R$ 2.181,49;528;2.190,00;0;RS;M;Quitado;0;0;NAO
C0016607;8GHC7RUPXCL;01/09/2025;Emprestimo Pessoal;LOJA;843,48;12;18,00;1.497,42;376;2.900,00;35;PR;F;Ativo;1;1;SIM
C0024730;GZGVSQ4XYAJ;17/07/2025;EP;APP;725,76;3;8,65;1.514,08;703;3.370,00;54;SP;M;Quitado;0;0;NAO
C0036486;4KHHJA7HZPV;01/11/2025;cartao;Site;316,05;12;8,56;R$ 465,84;669;;48;SC;F;Ativo;0;0;SIM
C0043080;U7PLYVTRYYU;20/08/2025;EP;Site;R$ 323,61;12;10,65;558.05;672;6700.00;23;PA;F;Quitado;0;1;SIM
C0044981;KMQRQRHN4VH;18/09/2025;Crediário;APP;481.38;10;13,22;1.130,34;595;2.290,00;37;SP;M;Ativo;0;0;NAO
C0034160;YEK6FH4SUQW;2025-09-02;Empréstimo Pessoal;app;609,00;18;7,83;953,10;641;R$ 3.080,00;19;SP;M;Ativo;0;0;NAO
C0046387;TUBF6NS85QT;04/09/2025;Emprestimo Pessoal;App;2.706,95;18;10,09;5989.56;624;2340.00;43;PR;M;Cancelado;0;0;NAO
C0012088;V7HFSM4G8JL;2025-07-24;ep;Site;865,51;9;2,97;1434.08;636;2620.00;18;RJ;F;Ativo;0;0;NAO
C0013951;LQ4YSRJSD3Q;13-09-2025;CREDIARIO;loja;2501.29;6;8,73;2.516,91;777;2.800,00;33;MG;M;Ativo;0;0;NAO
C0019706;HHMMJGQ5CDT;2025-10-20;Empréstimo Pessoal;parceiro;R$ 614,43;9;12,46;655,12;478;1920.00;18;PE;F;Ativo;1;1;SIM
C0002365;L7ZEEATMNST;21/07/2025;CARTAO;Site;1.252,25;12;10,52;2.847,42;686;NULL;54;PR;F;Ativo;0;0;NAO
C0032736;84FXVGNXZH6;2025-08-14;CDC;parceiro;746.15;9;15,29;833,25;455;N/I;48;SP;M;Quitado;0;0;SIM
C0048383; RUUVS2FVAUQ ;20/09/2025;EP;app;R$ 721,19;18;13,29;R$ 1.121,10;450;3.300,00;43;BA;M;Ativo;1;1;SIM
C0004883;RV34KQ444XJ;2025-10-04;CDC;loja;699,04;3;9,92;1.259,01;595;2.700,00;63;SP;M;Quitado;0;0;SIM
C0050708;7cakkgxpx5d;26/11/2025;Crediário;app;329,02;10;12,08;R$ 562,46;618;7490.00;0;GO;M;Ativo;0;0;SIM
C0041420;8ZFMACDBDV8;2025-07-12;CREDIARIO;App;1.045,71;12;6,79;1.862,45;623;6.040,00;40;BA;F;Cancelado;0;0;NAO
C0019978;N678TUYKEZP;2025-08-13;Crediário;app;R$ 500,16;10;10,06;522,32;549;-;48;SP;M;Quitado;0;0;NAO
C0030312;STSMZEKYJW7;2025-10-21;Emprestimo Pessoal;App;847.13;9;11,22;R$ 889,14;639;2.700,00;19;SP;M;Quitado;0;0;NAO
C0050338;QKX7BW2T4CK;2025-07-04;Crediário;app;1.066,83;24;15,00;1.254,05;590;R$ 3.540,00;57;SP;F;Cancelado;0;1;SIM
C0023456;2KWP33ATR5R;22/07/2025;Cartão;App;606,30;18;11,62;608.18;645;;34;PR;M;Ativo;0;0;NAO
C0037570;Q2YXYVFYM4D;28/07/2025;ep;site;498,70;3;7,42;792,25;678;1.630,00;45;CE;M;Ativo;0;0;NAO
C0026427;MW99D2HR47T;22/08/2025;Emprestimo Pessoal;Parceiro;406.05;18;11,23;706,69;609;2.770,00;44;PE;M;Quitado;0;0;NAO
C0003149;2S48NJVWPKJ;12-08-2025;CREDIARIO;App;545,76;24;8,30;819,30;671;1.800,00;33;SC;M;Cancelado;0;0;NAO
C0048864;HD554L5AD6Q;05/08/2025;EP;Loja;1110.69;9;5,42;2.171,12;713;R$ 4.100,00;42;RJ;F;Cancelado;0;0;NAO
C0013285;R9FGX2MGE9U;2025-11-03;cartao;Parceiro;384.07;10;16,26;R$ 728,43;505;-;46;PE;F;Ativo;0;0;NAO
C0044196;YCR3QT7TBYE;30/08/2025;cartao;loja;678,94;12;10,80;814,69;664;2.290,00;34;RS;M;Quitado;0;0;NAO
C0039975;MTHKVXQDRUU;15-06-2025;Crediário;parceiro;490,70;18;4,45;775.88;722;2.280,00;48;SP;M;Cancelado;0;0;NAO
C0019311;MWAJZ9GBML9;2025-09-01;Emprestimo Pessoal;app;R$ 628,12;6;8,26;892.48;635;2150.00;43;SP;F;Ativo;0;0;NAO
C0014736;GRR584UPZBX;2025-11-09;Cartão;site;1668.33;12;15,31;2755.03;465;2.870,00;44;SP;F;Ativo;0;0;NAO
C0021998;B9NX67Z32Y8;14/09/2025;CDC;LOJA;654,73;6;12,16;1.531,12;508;2360.00;22;SP;M;Quitado;0;0;SIM
C0045798;PNTURZMRLWF;2025-08-22;CREDIARIO;loja;787,22;24;17,80;1260.80;506;3.560,00;42;SP;M;Ativo;0;0;NAO
C0039760;67FVPE6MYTB;18/07/2025;ep;APP;285.27;18;7,53;541,84;747;3.250,00;54;MG;M;Ativo;0;0;NAO
C0041413;MRKVCXDA8UZ;03/07/2025;CREDIARIO;Loja;3.069,50;6;10,25;R$ 4.296,86;644;;64;PE;F;Ativo;0;0;NAO
C0031830;R2C3P2SFPCY;2025-07-05;Emprestimo Pessoal;app;R$ 750,33;24;8,97;981,51;584;3220.00;18;BA;F;Cancelado;0;0;NAO
C0001020;XB4G6TLBAZN;20/08/2025;EP;site;R$ 1.036,39;10;8,19;1.485,07;697;4.720,00;46;RS;F;Ativo;0;0;NAO
C0031855;FCFBTVE42D9;17/11/2025;EP;SITE;1.106,80;6;10,38;1368.23;633;1.360,00;25;BA;M;Ativo;0;0;NAO
C0004734;me95rlq8hx6;2025-07-18;Cartão;SITE;1.240,69;6;13,33;2.127,94;532;4.000,00;35;PA;F;Ativo;0;0;NAO
C0025457;P9SE7MSKP35;20/08/2025;cartao;site;1.616,72;3;9,37;R$ 3.623,27;660;R$ 5.870,00;52;SP;F;Ativo;0;1;SIM
C0037846;se2j7g996mm;10-06-2025;Cartão;PARCEIRO;1.347,59;12;12,70;R$ 1.848,47;567;N/I;;SP;M;Ativo;0;0;SIM
